Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
4638576041954572,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2012,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
4692910121435823,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2000,,,,,,,,,,,,,,,,
4698802008555776,,,,,,,,,,,,,,,,,Sistemas De Controle,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1978,1986,,,,,,,,,,,,
4701018309893636,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
4742150388442620,,,,,,,,,Engenharia De Computação,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2014,,,,,,,,,,,,
4746944995248173,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
4757198431789287,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2000,,,,,,,,,,,,,,,,
4764888630667027,,,,,,,,,Programa Especial De Formação De Docente,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2017,,,,,,,,,,,,
4775183813721050,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
4775864389654132,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
4776066693489021,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,,,,,,,,,,,,,
,,,,,Eletrotécnica,Centro Federal de Educação Tecnológica de Minas Gerais,1974,1975,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,1990,1992,,,,
4804054094875262,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
4813954972640457,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
4813998304408421,,,,,Pós-médio Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,,,,,,,,,,,,,
4818224271131600,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
4831803680241547,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1997,2002,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
4841223140313794,,,,,,,,,Tecnologia Em Radiologia,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2005,,,,,,,,,,,,
4850976770292639,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,,,,
4854385475685930,,,,,,,,,,,,,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
4855078470841836,,,,,,,,,Licenciado Pleno Para Graduação De Professores Da,Centro Federal de Educação Tecnológica de Minas Gerais,1990,1990,,,,,,,,,,,,
4863016331632918,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2018,
,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
4865736903441417,,,,,,,,,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2020,,,,
4883678277285746,,,,,Instrumentação Eletrônica E Controle De Porcessos,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,,,,,,,,,,,,,
4885079876301512,,,,,,,,,Engenharia De Operação Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1977,1981,,,,,,,,,,,,
4897980052334376,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2002,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
4902995836474200,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2006,,,,,,,,,,,,,,,,
4906456349497668,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
4910542125006391,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1987,1988,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1999,,,,,,,,,,,,
4916110634987353,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2008,,,,,,,,,,,,,,,,
4917859508658942,,,,,Eletrotécnica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1997,1998,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,
4919443884503279,,,,,,,,,,,,,,,,,Mathematical And Computational Modeling,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,Mathematical And Computational Modeling,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2005,,,,,,,,,,,,,,,,
4950120946660572,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2002,,,,,,,,,,,,,,,,
4953902708828386,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2015,,,,
,,,,,Química,Centro Federal de Educação Tecnológica de Minas Gerais,1980,1982,,,,,,,,,,,,,,,,
4982331747689900,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
4983927179360310,,,,,,,,,Engenharia Mecatrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2014,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
4984843924680283,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1994,1996,,,,,,,,,,,,,,,,
5001374012020696,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
5002279890831176,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2001,,,,,,,,,,,,,,,,
5003902346457680,,,,,,,,,Engenharia De Computação,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2015,,,,,,,,,,,,
5004215078144971,,,,,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,
5043629582963130,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
5047509572507581,,,,,,,,,,,,,,,,,Estudos De Linguagem,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
,,,,,Informática Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2007,,,,,,,,,,,,,,,,
5062976824165292,,,,,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1987,1989,,,,,,,,,,,,,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1989,1991,,,,,,,,,,,,,,,,
5108371783695940,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2000,,,,
5121609097417806,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,,,,,,,,
5128321601449310,,,,,,,,,Química Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2013,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,,,,
5134896922194160,,,,,,,,,Licenciatura Plena Para A Graduação De Professores,Centro Federal de Educação Tecnológica de Minas Gerais,1988,1989,,,,,,,,,,,,
5135485313629719,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2005,,,,
5147014565893477,,,,,,,,,Letras,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2017,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2020,,,,
5150094883384479,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1972,1974,,,,,,,,,,,,,,,,
5160225448535785,,,,,Meio Ambiente,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,,,,,,,,,,,,,
5183150146087742,,,,, Eletrônica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1991,1993,,,,,,,,,,,,,,,,
5193597280200557,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,,,,
5203352863484832,,,,,,,,,Tecnologia Em Radiologia,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2008,,,,,,,,,,,,
5207237682502072,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2003,,,,,,,,,,,,,,,,
5214572901558066,,,,,,,,,Engenharia Ambiental E Sanitária,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2019,,,,,,,,,,,,
5222836104073061,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,
,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,1993,1998,,,,
5245173516583179,,,,,,,,,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,,,,
5261437566516289,,,,, Industrial Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2005,2007,,,,,,,,,,,,,,,,
5297454846841638,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2016,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
5300072325969500,,,,,,,,,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2014,,,,,,,,,,,,
5300714772644653,,,,,,,,,Tecnólogo Em Normalização E Qualidade Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1999,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2013,,,,
5315353523763315,,,,,,,,,,,,,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,,,,
5330198281056984,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
5334685362325429,,,,,,,,,,,,,,,,,Engenharia Elétrica (cefet Mg/ufsj),Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
5341764231791401,,,,,Informática Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2010,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2017,2019,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2020,
5342590558585220,,,,,Mecânica Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2001,,,,,,,,,,,,,,,,
5346036684681734,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2010,,,,
5359194293683076,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,1998,2001,,,,
5360506225793795,,,,,,,,,Engenharia Industrial Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2003,2009,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2012,2014,,,,
5364556376864277,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2012,,,,,,,,,,,,
5366430761761403,,,,,,,,,Engenharia Mecatrônica,Centro Federal de Educação Tecnológica de Minas Gerais,2008,2014,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2017,,,,
5368786797964768,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2004,,,,,,,,,,,,,,,,
5378603097453617,,,,,Eletrotécnica E Automação Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,,,,,,,,
5378621054402966,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,Química Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2011,,,,,,,,,,,,
5378637011361467,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2018,
,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,
5385008920073930,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
5410951194001572,,,,,,,,,Engenharia De Produção Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2008,,,,,,,,,,,,
5413185584653271,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2011,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2014,2017,,,,
,,,,,,,,,,,,,,,,,Tecnologia,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,
5417347744218706,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2015,,,,
5440375833019239,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2004,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,,,,
5447465770869257,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2011,,,,
5447910386941427,,,,,Informática,Centro Federal de Educação Tecnológica de Minas Gerais,1998,2000,,,,,,,,,,,,,,,,
5452317638626286,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,Engenharia De Materiais,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2018,,,,,,,,,,,,
5462502511106413,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2014,,,,
5474283781840409,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2002,2005,,,,,,,,,,,,,,,,
5482915969861065,,,,,Informática,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2011,,,,,,,,,,,,,,,,
5484076790538972,,,,,Informática Industrial,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1997,,,,,,,,,,,,,,,,
5492360672919683,,,,,,,,,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
5513685845435190,,,,,,,,,Engenharia Eletrica,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2011,,,,,,,,,,,,
5522969367464172,,,,,,,,,Engenharia Elétrica,Centro Federal de Educação Tecnológica de Minas Gerais,1996,2003,,,,,,,,,,,,
5529868238533531,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2005,Engenharia De Controle E Automação,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2011,,,,,,,,,,,,
5536137525718570,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1996,1998,,,,,,,,,,,,,,,,
5548152975215795,,,,,,,,,,,,,,,,,Educação Tecnológica,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2001,,,,
5562628458031881,,,,,,,,,Letras,Centro Federal de Educação Tecnológica de Minas Gerais,2013,2017,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2021,
5567281297354709,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2008,,,,,,,,,,,,,,,,
5568050514668139,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,1995,1998,,,,,,,,,,,,,,,,
5590063719069600,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2000,2002,,,,,,,,,,,,,,,,
5594280263936387,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1987,1989,Licenciatura Plena,Centro Federal de Educação Tecnológica de Minas Gerais,1997,1997,,,,,Mestrado Multicêntrico Em Química,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2021,,,,
,,,,,Edificações,Centro Federal de Educação Tecnológica de Minas Gerais,1983,1985,,,,,,,,,,,,,,,,
5657095145377589,,,,,,,,,,,,,,,,,Mestrado Multicêntrico Em Química/ppgmq-mg - Belo Horizonte.,Centro Federal de Educação Tecnológica de Minas Gerais,2018,2021,,,,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1985,1987,,,,,,,,,,,,,,,,
5661208265419937,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2009,,,,,,,,,,,,,,,,
5710219791896692,,,,,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2020,
,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1979,1982,,,,,,,,,,,,,,,,
5786577642349029,,,,,,,,,Engenharia Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2009,2015,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2016,2018,,,,
5802108825109375,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2013,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2016,
5807687035586527,,,,,Eletrônica,Centro Federal de Educação Tecnológica de Minas Gerais,1982,1985,,,,,,,,,,,,,,,,
5812715254599478,,,,,,Centro Federal de Educação Tecnológica de Minas Gerais,1992,1996,,,,,,,,,,,,,,,,
5824033836393142,,,,,,,,,Engenharia Industrial Mecânica,Centro Federal de Educação Tecnológica de Minas Gerais,2006,2012,,,,,Engenharia Da Energia - Cefet/mg - Ufsj,Centro Federal de Educação Tecnológica de Minas Gerais,2015,2017,,,,
5837032243650002,,,,,,,,,,,,,,,,,Engenharia Civil,Centro Federal de Educação Tecnológica de Minas Gerais,2010,2012,,,,
5850270323751381,,,,,,,,,,,,,,,,,,,,,Estudos De Linguagens,Centro Federal de Educação Tecnológica de Minas Gerais,2019,
5863295594903103,,,,,Estradas - Ênfase Em Transporte E Trânsito,Centro Federal de Educação Tecnológica de Minas Gerais,1999,2002,,,,,,,,,,,,,,,,
5867242583028077,,,,,,,,,Programa Especial De Formação Pedagógica De Docent,Centro Federal de Educação Tecnológica de Minas Gerais,2007,2007,,,,,,,,,,,,
5898384823708803,,,,,,,,,Engenharia Ambiental E Sanitária,Centro Federal de Educação Tecnológica de Minas Gerais,2011,2017,,,,,,,,,,,,
5903314112504848,,,,,,,,,,,,,,,,,Modelagem Matemática E Computacional,Centro Federal de Educação Tecnológica de Minas Gerais,2004,2006,,,,
