Identificador,ENSINO-MEDIO-SEGUNDO-GRAU,Instituição,Início,Fim,CURSO-TECNICO-PROFISSIONALIZANTE,Instituição,Início,Fim,GRADUACAO,Instituição,Início,Fim,ESPECIALIZACAO,Instituição,Início,Fim,MESTRADO,Instituição,Início,Fim,DOUTORADO,Instituição,Início,Fim
6336151484882362,nan,nan,nan,nan,nan,nan,nan,nan,Administração,Universidade De São Paulo,1996,2001,nan,nan,nan,nan,Ciências Sociais,Universidade Federal De São Carlos,2002,2004,Ciência Política,Universidade Federal De São Carlos,2004,2008
6337530512119332,nan,nan,nan,nan,nan,nan,nan,nan,Bacharel Em Química,Universidade Federal De Minas Gerais,1985,1989,nan,nan,nan,nan,Química,Universidade Federal De Minas Gerais,1989,1992,Química,Universidade Federal De Minas Gerais,1996,2000
6345339220512423,nan,nan,nan,nan,nan,nan,nan,nan,Física,Universidade Federal Do Rio Grande Do Norte,1990,1994,nan,nan,nan,nan,Física,Universidade Federal Do Rio Grande Do Norte,1994,1995,Física,Universidade Federal Do Rio Grande Do Norte,1996,1999
6345380739703345,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Lavras,1972,1975,nan,nan,nan,nan,Fitotecnia (produção Vegetal),Universidade Federal De Viçosa,1976,1978,Field Crop Physiology,Mississippi State University,1984,1987
6345440666273561,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal Do Maranhão,1987,1991,nan,nan,nan,nan,nan,nan,nan,nan,Química Analítica,Instituto De Química De São Carlos,1992,1997
6350941947291905,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Civil,Universidade Federal Da Bahia,1983,1987,nan,nan,nan,nan,Engenharia Civil,Pontifícia Universidade Católica Do Rio De Janeiro,1989,1991,Engenharia Civil,Pontifícia Universidade Católica Do Rio De Janeiro,1991,1998
6360084035024973,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Pontifícia Universidade Católica Do Rio De Janeiro,1969,1973,nan,nan,nan,nan,Química,Universidade Federal Do Rio De Janeiro,1975,1977,Ciência E Tecnologia De Polímeros,Universidade Federal Do Rio De Janeiro,1980,1991
6362222729498688,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Sociais,Pontifícia Universidade Católica De São Paulo,1983,1988,nan,nan,nan,nan,Ciência Política,Universidade Estadual De Campinas,1990,1994,História Social,Universidade De São Paulo,1995,2001
6367176618425888,nan,nan,nan,nan,nan,nan,nan,nan,Medicina,Universidade Federal Do Ceará,1979,1986,nan,nan,nan,nan,Ciências Biológicas (fisiologia E Farmacologia),Universidade Federal De Minas Gerais,1986,1989,Fisiologia,Universidade De São Paulo,1993,1997
6372375421254490,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas Bacharelado,Universidade Federal De Uberlândia,1990,1993,nan,nan,nan,nan,Genética E Bioquímica,Universidade Federal De Uberlândia,1994,1996,Bioquímica,Universidade De São Paulo,1998,2001
6372649810646310,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,Química De Produtos Naturais,Universidade Federal Do Rio De Janeiro,1988,1992
6383021762144230,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Universidade José Do Rosário Vellano,1992,1996,nan,nan,nan,nan,Medicina Veterinária,Universidade Federal De Minas Gerais,1998,2000,Ciência Animal,Universidade Federal De Minas Gerais,2000,2004
6392098471663725,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Universidade Federal Da Bahia,1995,2000,nan,nan,nan,nan,Entomologia,Universidade De São Paulo,2002,2004,Entomologia,Universidade De São Paulo,2004,2008
6400934417933768,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidad Católica Del Norte,1976,1980,nan,nan,nan,nan,Engenharia Elétrica,Universidade Estadual De Campinas,1986,1988,Engenharia Elétrica,Universidade Estadual De Campinas,1989,1993
6402361744624287,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Civil,Universidade Federal Do Rio De Janeiro,1976,1980,nan,nan,nan,nan,Engenharia Civil,Universidade Federal Do Rio De Janeiro,1981,1984,Engenharia Civil,Universidade Federal Do Rio De Janeiro,1984,1987
6403641613710747,nan,nan,nan,nan,nan,nan,nan,nan,Educação Física,Universidade Estadual Paulista Júlio De Mesquita Filho,1991,1994,nan,nan,nan,nan,Ciências Do Movimento,Universidade Estadual Paulista Júlio De Mesquita Filho,1996,1998,Ciências Do Movimento,Universidade Estadual Paulista Júlio De Mesquita Filho,2002,2005
6411632452302261,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal Do Ceará,1980,1985,nan,nan,nan,nan,Ciência E Engenharia Dos Materiais,Universidade Federal De São Carlos,1986,1989,Ciência E Engenharia Dos Materiais,Departamento De Engenharia De Materiais,1990,1994
6421182991125434,nan,nan,nan,nan,nan,nan,nan,nan,Farmacia Bioquimica,Universidade Estadual Paulista Júlio De Mesquita Filho,1984,1989,nan,nan,nan,nan,Ciências Biológicas (microbiologia Aplicada),Universidade Estadual Paulista Júlio De Mesquita Filho,1991,1995,Farmácia (fisiopatologia E Toxicologia),Universidade De São Paulo,1997,2001
6422282278596618,nan,nan,nan,nan,nan,nan,nan,nan,Licenciatura E Química,Universidade Federal De São Carlos,1991,1996,nan,nan,nan,nan,Química,Universidade Federal De São Carlos,1997,1999,Física Aplicada,Instituto De Física De São Carlos Usp,1999,2004
6424432214565576,nan,nan,nan,nan,nan,nan,nan,nan,Farmácia,Universidade Federal Do Espírito Santo,1996,2000,nan,nan,nan,nan,Master Of Science In International Management,Steinbeis University Berlin,2016,2018,Ciências Farmacêuticas,Universidade Federal De Minas Gerais,2003,2007
6430514515393384,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade Do Estado Do Rio De Janeiro,1971,1974,nan,nan,nan,nan,Biologia Parasitária,Fundação Oswaldo Cruz,1976,1981,Parasitologia Veterinária,Universidade Federal Rural Do Rio De Janeiro,1991,1995
6433828746058651,nan,nan,nan,nan,nan,nan,nan,nan,,Universidade Federal Do Paraná,1993,1997,nan,nan,nan,nan,nan,nan,nan,nan,Ciências (bioquímica),Universidade Federal Do Paraná,1998,2001
6436834586482218,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Sociais,Universidade Federal Da Bahia,1963,1966,nan,nan,nan,nan,Ciências Sociais - Sociologia,Universidade Federal Da Bahia,1968,1970,Sociologia,Universidade De São Paulo,1980,1986
6438010553186114,nan,nan,nan,nan,nan,nan,nan,nan,Letras,Universidade Federal Do Rio Grande Do Sul,1971,1974,nan,nan,nan,nan,Literatura,University Of Pittsburgh,1976,1978,Literatura,University Of Pittsburgh,1978,1983
6438633094553520,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Sociais,Universidade De São Paulo,1987,1990,nan,nan,nan,nan,Ciência Política,Universidade De São Paulo,1991,1994,Ciência Política,Universidade De São Paulo,1995,2000
6442201572676110,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agrícola,Universidade Federal De Lavras,1996,2000,nan,nan,nan,nan,Ciências Dos Alimentos,Universidade Federal De Lavras,2001,2003,Engenharia Agrícola,Universidade Federal De Viçosa,2003,2006
6445841478978597,nan,nan,nan,nan,nan,nan,nan,nan,Química Industrial,Universidade Federal De Santa Maria,1981,1985,nan,nan,nan,nan,Química,Universidade Federal De Santa Maria,1990,1995,Química,Universidade Federal De Santa Catarina,1996,2001
6446649203260844,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade De São Paulo,1982,1985,nan,nan,nan,nan,Ecologia,Universidade De São Paulo,1986,1989,Zoologia,Universidade Federal Do Paraná,1993,1997
6449444815262487,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Econômicas,Universidade Federal Da Paraíba,1998,2001,nan,nan,nan,nan,Economia,Universidade Federal De Santa Catarina,2003,2005,Desenvolvimento Econômico,Universidade Federal Do Paraná,2005,2008
6450391076169900,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade Estadual De Maringá,2002,2006,nan,nan,nan,nan,Ciências Biológicas (biologia Celular),Universidade Estadual De Maringá,2006,2008,Ciências Biológicas (biologia Celular),Universidade Estadual De Maringá,2008,2012
6454269644052069,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade De Brasília,1977,1980,nan,nan,nan,nan,Geociências (geoquímica),Universidade Federal Fluminense,1987,1990,Química,Universidade De Brasília,1991,1995
6461932805633864,nan,nan,nan,nan,nan,nan,nan,nan,Medicina Veterinária,Fundação De Ensino Octávio Bastos,1992,1996,nan,nan,nan,nan,Zootecnia,Universidade Federal De Viçosa,1997,1999,Zootecnia,Universidade Federal De Viçosa,1999,2003
6463780458075153,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal De São Carlos,1997,2000,nan,nan,nan,nan,Química,Universidade Federal De São Carlos,2001,2003,Química,Instituto De Química De Araraquara-unesp,2003,2007
6470801142782000,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Sociais (licenciatura),Universidade Federal Fluminense,1999,2003,nan,nan,nan,nan,Sociologia (com Concentração Em Antropologia),Universidade Federal Do Rio De Janeiro,2004,2006,Ciências Humanas (sociologia),Universidade Federal Do Rio De Janeiro,2006,2010
6473264538281674,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Química,Escola De Engenharia,1972,1976,nan,nan,nan,nan,Química,Universidade Federal De Minas Gerais,1977,1982,Química,Instituto De Ciências Exatas,1983,1993
6477397959081311,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Santa Catarina,1978,1982,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Santa Catarina,1983,1985,Engenharia Elétrica,Institut National Polytechnique De Toulouse,1989,1993
6478798235384802,nan,nan,nan,nan,nan,nan,nan,nan,História,Universidade De São Paulo,1994,1997,nan,nan,nan,nan,História Social,Universidade De São Paulo,1998,2002,História Social,Universidade De São Paulo,2004,2008
6481163312421475,nan,nan,nan,nan,nan,nan,nan,nan,Ciências - Habilitação Em Biologia,Pontifícia Universidade Católica Do Rio Grande Do Sul,1985,1989,nan,nan,nan,nan,Geociências,Universidade Federal Do Rio Grande Do Sul,1990,1993,Geociências,Universidade Federal Do Rio Grande Do Sul,1994,1998
6483114881983756,nan,nan,nan,nan,nan,nan,nan,nan,Ciencias Biologicas,Universidade Estadual De Maringá,1982,1988,nan,nan,nan,nan,Ciencias Biologicas Biologia Celular,Universidade Estadual De Maringá,1990,1993,Genética E Biologia Molecular,Universidade Estadual De Campinas,1996,2002
6484967625971729,nan,nan,nan,nan,nan,nan,nan,nan,Licenciatura Plena Em Química,Universidade Federal Do Piauí,1996,2001,nan,nan,nan,nan,Química,Universidade Federal Do Piauí,2001,2003,Química,Universidade Federal Do Rio Grande Do Norte,2007,2010
6491817482510411,nan,nan,nan,nan,nan,nan,nan,nan,Antropologia,Universidad De Los Andes Colombia,1992,1998,nan,nan,nan,nan,Antropologia,Universidade De Brasília,2004,2005,Antropologia,Universidade De Brasília,2005,2010
6493669115018157,nan,nan,nan,nan,nan,nan,nan,nan,Ciências Biológicas,Universidade Federal De Santa Maria,1979,1982,nan,nan,nan,nan,Genética E Biologia Molecular,Universidade Federal Do Rio Grande Do Sul,1984,1986,Genética E Biologia Molecular,Universidade Federal Do Rio Grande Do Sul,1992,1997
6500182188147733,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Federal De Mato Grosso Do Sul,1982,1986,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade Estadual Paulista Júlio De Mesquita Filho,1994,1998
6500432536491071,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Computaçâo,Universidade Estadual De Campinas,1988,1993,nan,nan,nan,nan,Ciência Da Computação,Universidade Estadual De Campinas,1995,1997,Informática,Pontifícia Universidade Católica Do Rio De Janeiro,1997,2001
6517475992705283,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Produção Civil,Universidade Tecnológica Federal Do Paraná,2002,2007,nan,nan,nan,nan,Projeto De Estruturas De Concreto Armado,Politecnico Di Milano,2007,2008,Métodos Numéricos Em Engenharia,Universidade Federal Do Paraná,2009,2012
6523502119714123,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Civil,Universidade Federal Do Rio Grande Do Sul,1972,1976,nan,nan,nan,nan,Engenharia Civil,Universidade Federal Do Rio Grande Do Sul,1977,1978,Engenharia Civil,Universidade Federal Do Rio De Janeiro,1981,1986
6529562882135048,nan,nan,nan,nan,nan,nan,nan,nan,Psicologia,Universidade Paulista,1975,1980,nan,nan,nan,nan,Letras (letras Clássicas),Universidade De São Paulo,1988,1993,Psicologia (psicologia Experimental),Universidade De São Paulo,1988,1993
6532338737692493,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal Do Rio Grande Do Sul,1993,1997,nan,nan,nan,nan,Computação,Universidade Federal Do Rio Grande Do Sul,1998,1999,Computação,Universidade Federal Do Rio Grande Do Sul,1999,2003
6544526824923185,nan,nan,nan,nan,nan,nan,nan,nan,Estudos Sociais Licenciatura Curta,Pontifícia Universidade Católica De Goiás,1979,1982,nan,nan,nan,nan,nan,nan,nan,nan,Zoologia,Brigham Young University,1990,1995
6560563332731046,nan,nan,nan,nan,nan,nan,nan,nan,Química,Universidade De São Paulo,1996,1999,nan,nan,nan,nan,Ciências (físico Química),Universidade De São Paulo,2000,2002,Ciências (físico Química),Universidade De São Paulo,2002,2006
6564425041995316,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade De Caxias Do Sul,1989,1994,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal De Santa Catarina,1995,1997,Engenharia Mecânica,Universidade Federal De Santa Catarina,2000,2005
6567845958203279,nan,nan,nan,nan,nan,nan,nan,nan,Comunicação Social,Universidade Federal Do Rio Grande Do Sul,1970,1973,nan,nan,nan,nan,Sociologia,Universidade Federal Do Rio Grande Do Sul,1984,1994,Comunicação,Universidade Federal Do Rio De Janeiro,1993,1999
6571341124735078,nan,nan,nan,nan,nan,nan,nan,nan,Geologia,Universidade Federal Do Rio Grande Do Sul,1977,1981,nan,nan,nan,nan,Geociências,Universidade Federal Do Rio Grande Do Sul,1987,1989,Geociências,Universidade Federal Do Rio Grande Do Sul,1992,1994
6589923900560372,nan,nan,nan,nan,nan,nan,nan,nan,Medicina,Universidade Federal Da Bahia,1968,1974,nan,nan,nan,nan,Saúde Comunitária,Universidade Federal Da Bahia,1974,1977,Saúde Pública,Universidade Federal Da Bahia,1997,2001
6593791618258903,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Química,Universidade Federal Do Rio Grande Do Sul,1986,1991,nan,nan,nan,nan,Engenharia Química,Fundação Universidade Federal De São Carlos,1992,1994,Engenharia Química,Fundação Universidade Federal De São Carlos,1997,2001
6603422516062090,nan,nan,nan,nan,nan,nan,nan,nan,Química Licenciatura,Universidade Estadual De Maringá,2001,2004,nan,nan,nan,nan,Química,Universidade Estadual De Maringá,2005,2007,Química,Universidade Estadual De Maringá,2007,2011
6606091691004002,nan,nan,nan,nan,nan,nan,nan,nan,Fonoaudiologia,Pontificia Universidade Católica De São Paulo,1969,1971,nan,nan,nan,nan,Lingüística Aplicada E Estudos Da Linguagem,Pontifícia Universidade Católica De São Paulo,1972,1981,Distúrbios Da Comunicação Humana (fonoaudiologia),Universidade Federal De São Paulo,1984,1990
6607900299430351,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Universidade Federal Rural Do Rio De Janeiro,1985,1990,nan,nan,nan,nan,Ciências (química De Produtos Naturais),Universidade Federal Do Rio De Janeiro,1990,1992,Ciências (química De Produtos Naturais),Universidade Federal Do Rio De Janeiro,1992,1996
6608329267627163,nan,nan,nan,nan,nan,nan,nan,nan,Ciência Da Computação,Universidade Federal De Ouro Preto,1993,1996,nan,nan,nan,nan,Engenharia Elétrica,Universidade Federal De Minas Gerais,1997,1998,Bioinformática,Universidade Federal De Minas Gerais,2003,2007
6610260636799744,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Tecnológica Federal Do Paraná,1993,1999,nan,nan,nan,nan,Zootecnia,Universidade Federal De Santa Maria,1999,2001,Zootecnia,Universidade Federal Do Rio Grande Do Sul,2002,2006
6619827107636765,nan,nan,nan,nan,nan,nan,nan,nan,Bacharelado E Letras,Universidade Estadual De Campinas,1980,1983,nan,nan,nan,nan,Teoria E História Literária,Universidade Estadual De Campinas,1984,1989,Doutor Em Literatura,Katholieke Universiteit Leuven,1991,1996
6622034231367623,nan,nan,nan,nan,nan,nan,nan,nan,Relações Internacionais,Pontifícia Universidade Católica De São Paulo,1995,1998,nan,nan,nan,nan,Ciências Sociais,Pontifícia Universidade Católica De São Paulo,2000,2002,Ciência Política,Universidade Estadual De Campinas,2006,2010
6624843385034057,nan,nan,nan,nan,nan,nan,nan,nan,Psicologia,Faculdade Santo Agostinho,1998,2004,nan,nan,nan,nan,Psicologia,Universidade Federal Do Rio Grande Do Norte,2006,2007,Psicologia,Universidade Federal Do Rio Grande Do Norte,2008,2011
6625713222027117,nan,nan,nan,nan,nan,nan,nan,nan,Quimica,Universidade Do Estado Da Bahia,2000,2003,nan,nan,nan,nan,Química,Universidade Federal Da Bahia,2004,2006,Química,Universidade Federal Da Bahia,2006,2010
6627082018955988,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia De Alimentos,Universidade Federal De Viçosa,1991,1997,nan,nan,nan,nan,Ciência E Tecnologia De Alimentos,Universidade Federal De Viçosa,1997,2000,Ciência E Tecnologia De Alimentos,Universidade Federal De Viçosa,2000,2004
6633214640701119,nan,nan,nan,nan,nan,nan,nan,nan,Geologia,Universidade De Brasília,1979,1983,nan,nan,nan,nan,Geologia,Universidade De Brasília,1985,1988,Geologia,Universidade De Brasília,1988,1993
6635523086396765,nan,nan,nan,nan,nan,nan,nan,nan,Biologia,Universidade Federal Do Rio De Janeiro,1970,1973,nan,nan,nan,nan,nan,nan,nan,nan,Max-plack Insitut Für Limnologie,Christian-albrechts-universität Zu Kiel,1974,1978
6636371751614312,nan,nan,nan,nan,nan,nan,nan,nan,Agronomia,Universidade Federal De Lavras,1987,1992,nan,nan,nan,nan,Agronomia (fitotecnia),Universidade Federal De Lavras,1992,1994,Agronomia (fitotecnia),Universidade Federal De Lavras,1995,1998
6638697951841821,nan,nan,nan,nan,nan,nan,nan,nan,Física/bacharelado,Pontifícia Universidade Católica De São Paulo,1980,1983,nan,nan,nan,nan,Física,Universidade De São Paulo,1984,1987,Física,Universidade De São Paulo,1988,1996
6639264737733572,nan,nan,nan,nan,nan,nan,nan,nan,Bacharel Em Química,Universidade Federal De Minas Gerais,1985,1990,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Metalúrgica E De Minas,Universidade Federal De Minas Gerais,1997,2002
6639373563533147,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Agronômica,Escola Superior De Agricultura De Lavras,1984,1987,nan,nan,nan,nan,Administração Rural,Escola Superior De Agricultura De Lavras,1989,1992,Administração De Empresas,Universidade Presbiteriana Mackenzie,2006,2009
6642036918358829,nan,nan,nan,nan,nan,nan,nan,nan,Engenharia Mecânica,Universidade Federal Do Pará,2002,2006,nan,nan,nan,nan,Engenharia Mecânica,Universidade Estadual De Campinas,2007,2008,Engenharia Mecânica,Universidade Estadual De Campinas,2008,2011
