Identificador,Grande Área,Área
8896651184442343,CIENCIAS_HUMANAS,Filosofia
8897205603004682,CIENCIAS_AGRARIAS,Agronomia
8899367535416723,CIENCIAS_BIOLOGICAS,Ecologia
8902002461422112,ENGENHARIAS,Engenharia Elétrica
8904263445943094,CIENCIAS_BIOLOGICAS,Zoologia
8904451083627425,CIENCIAS_AGRARIAS,Agronomia
8907835195811403,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
8909243237236516,CIENCIAS_BIOLOGICAS,Imunologia
8915857060495609,CIENCIAS_BIOLOGICAS,Botânica
8916191109480157,LINGUISTICA_LETRAS_E_ARTES,Lingüística
8921901031367516,CIENCIAS_HUMANAS,Educação
8921922898103482,CIENCIAS_AGRARIAS,Agronomia
8922470135347131,CIENCIAS_BIOLOGICAS,Parasitologia
8922871327510362,CIENCIAS_BIOLOGICAS,Zoologia
8925349327322997,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
8928890008799265,ENGENHARIAS,Engenharia Elétrica
8929218197089001,CIENCIAS_SOCIAIS_APLICADAS,Economia
8932945805678640,ENGENHARIAS,Engenharia Elétrica
8937125213120268,CIENCIAS_AGRARIAS,Agronomia
8938338234755961,ENGENHARIAS,Engenharia Civil
8940530306495736,CIENCIAS_BIOLOGICAS,Bioquímica
8945434766721181,CIENCIAS_HUMANAS,História
8948736724490274,ENGENHARIAS,Engenharia Mecânica
8950586647715771,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
8951119580894280,ENGENHARIAS,Engenharia Química
8951221071397719,CIENCIAS_SOCIAIS_APLICADAS,Economia
8954116936278371,CIENCIAS_AGRARIAS,Engenharia Agrícola
8955841750619237,CIENCIAS_EXATAS_E_DA_TERRA,Química
8972472943028672,CIENCIAS_BIOLOGICAS,Genética
8973547754946152,CIENCIAS_AGRARIAS,Agronomia
8974631592328450,CIENCIAS_EXATAS_E_DA_TERRA,Química
8981093674184215,,
8997137904643903,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9001080678314168,ENGENHARIAS,Engenharia Mecânica
9002682113889454,CIENCIAS_EXATAS_E_DA_TERRA,Química
9002784880708799,CIENCIAS_HUMANAS,Educação
9002981704526120,CIENCIAS_BIOLOGICAS,Parasitologia
9003489318938913,CIENCIAS_SOCIAIS_APLICADAS,Administração
9004968476181175,CIENCIAS_AGRARIAS,Medicina Veterinária
9016348910585182,CIENCIAS_HUMANAS,Educação
9021022604415420,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9021723203921809,ENGENHARIAS,Engenharia de Produção
9022114984683823,ENGENHARIAS,Engenharia Mecânica
9031031416668495,CIENCIAS_BIOLOGICAS,Botânica
9034464973747919,ENGENHARIAS,Engenharia Elétrica
9037349417947599,ENGENHARIAS,Engenharia Elétrica
9039283386176018,CIENCIAS_EXATAS_E_DA_TERRA,Química
9045006667266588,CIENCIAS_SOCIAIS_APLICADAS,Direito
9054517540280709,CIENCIAS_AGRARIAS,Zootecnia
9065501029560884,CIENCIAS_BIOLOGICAS,Genética
9068052682710941,CIENCIAS_BIOLOGICAS,Botânica
9068398878906966,CIENCIAS_AGRARIAS,Engenharia Agrícola
9071139796908984,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9072493758329101,CIENCIAS_DA_SAUDE,Farmácia
9076184948422530,CIENCIAS_BIOLOGICAS,Botânica
9082069520269585,CIENCIAS_SOCIAIS_APLICADAS,Economia
9083847675351817,CIENCIAS_HUMANAS,Educação
9090850388628824,ENGENHARIAS,Engenharia Naval e Oceânica
9099032959087648,CIENCIAS_HUMANAS,Educação
9099413162597603,CIENCIAS_HUMANAS,Educação
9103355732367822,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9106754041376544,ENGENHARIAS,Engenharia Elétrica
9108471025746879,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9116864917971678,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9118075016908696,CIENCIAS_HUMANAS,Psicologia
9123702879001302,CIENCIAS_HUMANAS,História
9137226205129315,CIENCIAS_AGRARIAS,Engenharia Agrícola
9140990601961322,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9142253802157221,CIENCIAS_BIOLOGICAS,Botânica
9146559931407210,OUTROS,Divulgação Científica
9155451674638457,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9163718529870752,ENGENHARIAS,Engenharia Civil
9171209579621221,CIENCIAS_HUMANAS,História
9171815778534257,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9179189728013478,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9181245778205654,CIENCIAS_EXATAS_E_DA_TERRA,Química
9185818270225480,CIENCIAS_AGRARIAS,Engenharia Agrícola
9188673050290716,CIENCIAS_SOCIAIS_APLICADAS,Administração
9192468880980905,CIENCIAS_EXATAS_E_DA_TERRA,Física
9197019775809808,CIENCIAS_AGRARIAS,Engenharia Agrícola
9198426685541534,CIENCIAS_EXATAS_E_DA_TERRA,Química
9199970180870105,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9203166882319253,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9211345386050612,CIENCIAS_BIOLOGICAS,Parasitologia
9221592908532393,CIENCIAS_AGRARIAS,Medicina Veterinária
9221640062810564,CIENCIAS_AGRARIAS,Zootecnia
9222024053983021,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9223644407644508,ENGENHARIAS,Engenharia Elétrica
9223776544881741,CIENCIAS_BIOLOGICAS,Zoologia
9225532686125475,ENGENHARIAS,Engenharia Elétrica
9229153363435258,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9231627080617037,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9244474518505985,CIENCIAS_HUMANAS,Educação
9248567058033141,ENGENHARIAS,Engenharia Mecânica
9258600363992264,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9260270756078209,CIENCIAS_BIOLOGICAS,Imunologia
9260792624083196,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9263042062534666,CIENCIAS_BIOLOGICAS,Farmacologia
9273970810726254,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9282001628814111,CIENCIAS_BIOLOGICAS,Genética
9282781502948537,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9289080285504453,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9291398329256011,ENGENHARIAS,Engenharia Mecânica
9292875989190330,CIENCIAS_BIOLOGICAS,Imunologia
9293245069875867,ENGENHARIAS,Engenharia de Produção
9297265329891518,CIENCIAS_AGRARIAS,Zootecnia
9299585302216595,CIENCIAS_HUMANAS,Geografia
9299611083775270,CIENCIAS_BIOLOGICAS,Ecologia
9300779591180421,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9300936571715992,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9304493875700070,ENGENHARIAS,Engenharia Química
9306076279698808,CIENCIAS_BIOLOGICAS,Ecologia
9306977460682234,ENGENHARIAS,Engenharia de Produção
9311555269988027,CIENCIAS_BIOLOGICAS,Ecologia
9314029648579658,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9316330486641253,CIENCIAS_EXATAS_E_DA_TERRA,Química
9322257626260192,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9323158689549288,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9327448059179976,CIENCIAS_HUMANAS,Educação
9330950719388986,CIENCIAS_HUMANAS,Psicologia
9349231264931956,CIENCIAS_EXATAS_E_DA_TERRA,Química
9358366674842900,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9359704557693024,CIENCIAS_BIOLOGICAS,Fisiologia
9370302184981304,CIENCIAS_SOCIAIS_APLICADAS,Economia
9370386307411916,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9374460427113373,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9375639768929991,ENGENHARIAS,Engenharia Elétrica
9376359238443176,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9376514233715653,ENGENHARIAS,Engenharia Civil
9378190351379861,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9385103078887175,CIENCIAS_DA_SAUDE,Farmácia
9393006603341915,CIENCIAS_BIOLOGICAS,Genética
9395715443254344,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9403222681503465,CIENCIAS_SOCIAIS_APLICADAS,Turismo
9406649599736742,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9407718849634806,ENGENHARIAS,Engenharia Civil
9408600883511429,CIENCIAS_BIOLOGICAS,Genética
9411253722342940,CIENCIAS_AGRARIAS,Agronomia
9411831923398241,ENGENHARIAS,Engenharia Elétrica
9415018624563178,CIENCIAS_AGRARIAS,Agronomia
9419564604488031,CIENCIAS_AGRARIAS,Agronomia
9420174776726570,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
9421751922437956,CIENCIAS_AGRARIAS,Medicina Veterinária
9426768516270085,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
,CIENCIAS_AGRARIAS,Medicina Veterinária
9439210358405759,CIENCIAS_DA_SAUDE,Saúde Coletiva
9439858291700830,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9441049973896483,CIENCIAS_SOCIAIS_APLICADAS,Planejamento Urbano e Regional
9442171708024416,,
9442664779197832,CIENCIAS_HUMANAS,Psicologia
9449940655719033,CIENCIAS_AGRARIAS,Agronomia
9451082233257249,CIENCIAS_BIOLOGICAS,Botânica
9458496222461501,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9464426252438168,,
9474032258378987,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9474621147155251,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9480268986413015,LINGUISTICA_LETRAS_E_ARTES,Artes
9480592766110055,CIENCIAS_DA_SAUDE,Nutrição
9490312100572373,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9496853078201277,CIENCIAS_AGRARIAS,Ciência e Tecnologia de Alimentos
9503774221227922,CIENCIAS_AGRARIAS,Recursos Pesqueiros e Engenharia de Pesca
9511067342067027,CIENCIAS_SOCIAIS_APLICADAS,Economia
9512014003639405,CIENCIAS_DA_SAUDE,Odontologia
9513393836022196,CIENCIAS_HUMANAS,Psicologia
9514309218273598,ENGENHARIAS,Engenharia Biomédica
9521104199852400,CIENCIAS_DA_SAUDE,Odontologia
9524885475616516,CIENCIAS_HUMANAS,Educação
9524925469588983,CIENCIAS_BIOLOGICAS,Zoologia
9527193250756102,CIENCIAS_EXATAS_E_DA_TERRA,Astronomia
9529870514669368,CIENCIAS_EXATAS_E_DA_TERRA,Química
9533923853937162,CIENCIAS_BIOLOGICAS,Farmacologia
9535835543378743,CIENCIAS_HUMANAS,Antropologia
9538142371454660,CIENCIAS_AGRARIAS,Zootecnia
9539416788412797,CIENCIAS_HUMANAS,Antropologia
9544258230755043,CIENCIAS_AGRARIAS,Agronomia
9551383663863628,ENGENHARIAS,Engenharia Elétrica
9551646929257730,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9554142049617388,CIENCIAS_SOCIAIS_APLICADAS,Direito
9554652433700829,CIENCIAS_SOCIAIS_APLICADAS,Arquitetura e Urbanismo
9558308121632441,CIENCIAS_BIOLOGICAS,Zoologia
9561321244059449,ENGENHARIAS,Engenharia Civil
9562026485353606,ENGENHARIAS,Engenharia Civil
9562316044920852,CIENCIAS_BIOLOGICAS,Zoologia
9562419488036506,CIENCIAS_SOCIAIS_APLICADAS,Serviço Social
9563312407691130,ENGENHARIAS,Engenharia Química
9564757214641074,CIENCIAS_DA_SAUDE,Medicina
9567264526096951,CIENCIAS_BIOLOGICAS,Morfologia
9568021117744368,CIENCIAS_DA_SAUDE,Odontologia
9573924260693571,CIENCIAS_EXATAS_E_DA_TERRA,Química
9579859673529534,ENGENHARIAS,Engenharia Elétrica
9584107783216465,CIENCIAS_HUMANAS,Psicologia
9588738213862295,CIENCIAS_EXATAS_E_DA_TERRA,Química
9592727826334407,CIENCIAS_BIOLOGICAS,Ecologia
9596100367613471,CIENCIAS_BIOLOGICAS,Botânica
9602707802326509,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9604779812877836,CIENCIAS_HUMANAS,Geografia
9609912655173252,CIENCIAS_BIOLOGICAS,Botânica
9611663248753416,CIENCIAS_HUMANAS,Educação
9615448923708075,CIENCIAS_AGRARIAS,Agronomia
9617425761648334,ENGENHARIAS,Engenharia Mecânica
9629434340424424,CIENCIAS_SOCIAIS_APLICADAS,Economia
9630287863419394,CIENCIAS_DA_SAUDE,Enfermagem
9632331329760037,CIENCIAS_AGRARIAS,Medicina Veterinária
9632409046763256,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9638917902863360,CIENCIAS_HUMANAS,Sociologia
9646128822992835,CIENCIAS_AGRARIAS,Agronomia
9646492923898649,ENGENHARIAS,Engenharia de Produção
9646706190980717,CIENCIAS_HUMANAS,Filosofia
9651282560443317,CIENCIAS_AGRARIAS,Agronomia
9655645041052617,CIENCIAS_SOCIAIS_APLICADAS,Economia
9657118649043311,CIENCIAS_DA_SAUDE,Farmácia
9659007776030357,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9664457353008583,CIENCIAS_HUMANAS,Filosofia
9673923147586714,CIENCIAS_HUMANAS,Sociologia
9681273613446080,CIENCIAS_BIOLOGICAS,Ecologia
9682463613649812,CIENCIAS_BIOLOGICAS,Zoologia
9685485796085024,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9693238472075005,ENGENHARIAS,Engenharia Sanitária
9698540158266610,CIENCIAS_HUMANAS,Educação
9700223144761798,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9700792111588336,CIENCIAS_BIOLOGICAS,Zoologia
9708788401690874,CIENCIAS_BIOLOGICAS,Ecologia
9710589741627606,CIENCIAS_EXATAS_E_DA_TERRA,Física
9710960477270791,CIENCIAS_AGRARIAS,Agronomia
9716894627560125,CIENCIAS_AGRARIAS,Agronomia
9720274214573371,ENGENHARIAS,Engenharia Química
9723758439733361,CIENCIAS_SOCIAIS_APLICADAS,Economia
9735333846587797,CIENCIAS_EXATAS_E_DA_TERRA,Física
9735784382205582,CIENCIAS_AGRARIAS,Zootecnia
9740537725465448,CIENCIAS_SOCIAIS_APLICADAS,Economia
9755074017170793,CIENCIAS_BIOLOGICAS,Bioquímica
9757343999118047,CIENCIAS_AGRARIAS,Zootecnia
9764445070503572,CIENCIAS_SOCIAIS_APLICADAS,Ciência da Informação
9771375337451257,CIENCIAS_SOCIAIS_APLICADAS,Economia
9778460960198877,CIENCIAS_EXATAS_E_DA_TERRA,Física
9778700143605069,ENGENHARIAS,Engenharia Química
9779746419370124,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9782159937151139,CIENCIAS_EXATAS_E_DA_TERRA,Química
9784191929558104,ENGENHARIAS,Engenharia Mecânica
9794813977231934,CIENCIAS_EXATAS_E_DA_TERRA,Química
9796270259559427,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9797494669583165,CIENCIAS_HUMANAS,Educação
9797690885662688,CIENCIAS_SOCIAIS_APLICADAS,Economia
9801659268600510,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9803806414020991,CIENCIAS_BIOLOGICAS,Botânica
9805051209250765,CIENCIAS_AGRARIAS,Medicina Veterinária
9805647108156583,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9812351745583847,,
9814152155074530,CIENCIAS_DA_SAUDE,Farmácia
9821188073024074,CIENCIAS_BIOLOGICAS,Botânica
9831871479916100,CIENCIAS_BIOLOGICAS,Botânica
9833601447849479,CIENCIAS_EXATAS_E_DA_TERRA,Química
9839624695548165,CIENCIAS_EXATAS_E_DA_TERRA,Geociências
9854238458577270,CIENCIAS_AGRARIAS,Agronomia
9864655486093379,CIENCIAS_HUMANAS,História
9865847708815725,CIENCIAS_AGRARIAS,Agronomia
9866099252221784,CIENCIAS_BIOLOGICAS,Parasitologia
9868929094681867,LINGUISTICA_LETRAS_E_ARTES,Lingüística
9872041193489007,CIENCIAS_AGRARIAS,Agronomia
9873354467031857,CIENCIAS_AGRARIAS,Zootecnia
9875792051158852,CIENCIAS_HUMANAS,Sociologia
9883153271594957,CIENCIAS_EXATAS_E_DA_TERRA,Matemática
9885138624847414,CIENCIAS_SOCIAIS_APLICADAS,Museologia
9887445768141512,CIENCIAS_DA_SAUDE,Farmácia
9888386354516064,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9892552443762510,CIENCIAS_DA_SAUDE,Nutrição
9895207852402171,CIENCIAS_SOCIAIS_APLICADAS,Economia
9895211901348365,CIENCIAS_BIOLOGICAS,Genética
9898276573670920,ENGENHARIAS,Engenharia Química
9898742802418170,CIENCIAS_HUMANAS,Filosofia
9900625695933750,OUTROS,Multidisciplinar
9905086086253867,CIENCIAS_BIOLOGICAS,Zoologia
9914659189514029,ENGENHARIAS,Engenharia Nuclear
9919135586409472,CIENCIAS_BIOLOGICAS,Bioquímica
9929035189946817,CIENCIAS_EXATAS_E_DA_TERRA,Oceanografia
9929132527197884,ENGENHARIAS,Engenharia Civil
9938124070299038,CIENCIAS_DA_SAUDE,Enfermagem
9939989630342277,ENGENHARIAS,Engenharia Elétrica
9941579627170607,CIENCIAS_HUMANAS,Ciência Política
9941594543555963,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9944813895414801,ENGENHARIAS,Engenharia Nuclear
9946679953072196,ENGENHARIAS,Engenharia Sanitária
9946687329984219,CIENCIAS_BIOLOGICAS,Microbiologia
9947001739918371,CIENCIAS_BIOLOGICAS,Ecologia
9949032159595994,ENGENHARIAS,Engenharia Elétrica
9950879952262717,CIENCIAS_EXATAS_E_DA_TERRA,Ciência da Computação
9951218971437024,CIENCIAS_SOCIAIS_APLICADAS,Economia
9956312513672760,CIENCIAS_AGRARIAS,Agronomia
9958949069384359,ENGENHARIAS,Engenharia Mecânica
9959808218883879,ENGENHARIAS,Engenharia Civil
9961199993740323,CIENCIAS_HUMANAS,Antropologia
9961410205186433,CIENCIAS_BIOLOGICAS,Microbiologia
9962424591141586,CIENCIAS_SOCIAIS_APLICADAS,Comunicação
9962937225304733,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9965276263062241,ENGENHARIAS,Engenharia de Materiais e Metalúrgica
9967005468124403,ENGENHARIAS,Engenharia Elétrica
9975218165596643,CIENCIAS_EXATAS_E_DA_TERRA,Química
9975336655023605,CIENCIAS_EXATAS_E_DA_TERRA,Química
9977741737961351,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9979596352166630,CIENCIAS_AGRARIAS,Recursos Florestais e Engenharia Florestal
9985212780009622,CIENCIAS_SOCIAIS_APLICADAS,Economia
9988373089518189,CIENCIAS_AGRARIAS,Zootecnia
9989703911201351,CIENCIAS_EXATAS_E_DA_TERRA,Química
9991192137633896,CIENCIAS_EXATAS_E_DA_TERRA,Probabilidade e Estatística
9992082861310691,ENGENHARIAS,Engenharia Química
