source,target
Universidade De Brasília,Oxford Brookes University
Moscow State Technical University Named After Bauman,Moscow State Technical University Named After Bauman
Moscow State Technical University Named After Bauman,Moscow State Technical University Named After Bauman
Universidade Federal Da Paraíba,Centro De Ciências Exatas E Da Natureza - Campus I
Centro De Ciências Exatas E Da Natureza - Campus I,Universidade Federal Da Paraíba
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Estadual De Campinas
Universidade Da Região Da Campanha,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Do Estado De Santa Catarina,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Da Bahia,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Departamento De Química Orgânica
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Do Estado Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Campina Grande
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual Do Rio Grande Do Sul,Universidade Do Vale Do Rio Dos Sinos
Universidade Do Vale Do Rio Dos Sinos,Universidade Do Vale Do Rio Dos Sinos
Universidade Federal De Santa Catarina,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,The University Of Birmingham
Universidade Federal Do Rio De Janeiro,Programa De Pós Graduação Em Zoologia (museu Nacional
Programa De Pós Graduação Em Zoologia (museu Nacional,Universidade Federal Do Rio De Janeiro
West Pakistan Agricultural University,West Pakistan Agricultural University
West Pakistan Agricultural University,West Pakistan Agricultural University
West Pakistan Agricultural University,Oregon State University
Faculdade De Engenharia De Guaratinguetá,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Instituto Tecnológico De Aeronáutica
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Instituto Militar De Engenharia,Instituto Militar De Engenharia
Universidade Federal Do Amazonas,Universidade Federal Do Amazonas
Universidade Federal Do Amazonas,Universidade Federal De São Carlos
Universidade Federal De Ouro Preto,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Andhra University,Andhra University
Andhra University,Instituto Nacional De Pesquisas Espaciais
Universidade De São Paulo,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade De São Paulo
Faculdade De Filosofia Ciências E Letras De Santo André Sp,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De São Carlos,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal De Pernambuco,Universidade Estadual De Campinas
Universidade Estadual De Campinas,University Of Sussex
Universidade Federal Do Espírito Santo,Universidade Federal Do Espírito Santo
Universidade Federal Do Espírito Santo,Universidade Federal Do Rio De Janeiro
Universidade Federal Da Bahia,Universidade Federal Da Bahia
Universidade Federal Da Bahia,Universidade De Brasília
Universidade Federal Do Paraná,Universidade Estadual De Londrina
Universidade Estadual De Londrina,Universidade Estadual De Londrina
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De Brasília,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
The Open University,University Of Southampton
University Of Southampton,University Of Southampton
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,University Of Wisconsin - Madison
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Ceará,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Estadual De Campinas
Universidade Federal De Goiás,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Campina Grande
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of California At San Diego
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Escola Nacional De Química,California Institute Of Technology
California Institute Of Technology,California Institute Of Technology
Universidade Estadual De Maringá,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Ceará,Instituto De Química Da Universidade De São Paulo
Instituto De Química Da Universidade De São Paulo,Instituto De Química Da Universidade De São Paulo
Universidade De Alfenas,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Santa Maria,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Instituto Tecnológico De Aeronáutica,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,Louisiana State University System
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade De São Paulo,University Of Manchester Institute Of Science And Technology
Universidade Federal De Santa Maria,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Londrina,Universidade Estadual De Londrina
Universidade Estadual De Londrina,Universidade De São Paulo
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of London
Universidade Presbiteriana Mackenzie,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual Do Norte Fluminense Darcy Ribeiro,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Estadual Do Norte Fluminense Darcy Ribeiro,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade De São Paulo
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidad Politécnica De Madrid
Universidade Federal De Viçosa,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Centro De Pesquisas Aggeu Magalhães
Universidad Nacional De Ingenieria,Instituto Nacional De Pesquisas Espaciais
Instituto Nacional De Pesquisas Espaciais,"Univeristy Of California, Berkeley"
Universidade Estadual De Londrina,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,L'intitut National Polytechnique De Toulouse
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade De São Paulo
Universidade Do Estado Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Amazonas,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Hokkaido University,Hokkaido University
Hokkaido University,Wageningen University
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Da Paraíba,Université Claude Bernarde Lyon 1
Université Claude Bernarde Lyon 1,Université Claude Bernarde Lyon 1
Universidade Franciscana,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De Pernambuco,Universidade Federal De Pernambuco
Universidade Federal De Pernambuco,Politecnico Di Torino
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Lavras,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De Ribeirão Preto,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Gama Filho,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade De São Paulo
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Do Pará,Universidade Federal Do Pará
Universidade Federal Do Pará,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Instituto Tecnológico De Aeronáutica
Universidade Federal De Pelotas,University Of Southampton
University Of Southampton,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Espírito Santo,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Rural De Pernambuco,Universidade Federal Rural De Pernambuco
Universidade Federal Rural De Pernambuco,Universidade De São Paulo
Universidade Federal Da Paraíba,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Fluminense
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De Santa Maria,Universidade Federal De Santa Maria
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
