source,target
Universidade Federal De Viçosa,Universidade Estadual De Campinas
Faculdades De Filosofia Ciências E Letras De Guarulhos,"""Pontifícia Universidade Católica De São Paulo"
"""Pontifícia Universidade Católica De São Paulo/MESTRADO/Educação: História, Política, Sociedade"",""Pontifícia Universidade Católica De São Paulo",Política
Universidade Federal Do Maranhão,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica De São Paulo
Universidad Del Valle,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade De São Paulo
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,University Of California At Santa Barbara
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Université Pierre Et Marie Curie
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade De Brasília
Universidade Federal Do Rio Grande Do Sul,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Concordia University
Faculdade De Medicina De Ribeirão Preto-usp,Faculdade De Medicina De Ribeirão Preto-usp
Universidade Luterana Do Brasil,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Université D'orléans
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De São Paulo
Pontifícia Universidade Católica De Goiás,Universidade Federal De Goiás
Universidade Federal De Goiás,Universidade Federal De Goiás
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal De São Carlos,Universidade Federal De São Carlos
Universidade Federal De São Carlos,University Of Oxford
Universidade De São Paulo De Ribeirão Preto,Universidade De São Paulo De Ribeirão Preto
Universidade De São Paulo De Ribeirão Preto,Universidade De São Paulo De Ribeirão Preto
Universidade Federal De Viçosa,Universidade Federal De Lavras
Universidade Federal De Lavras,Universidade Federal De Viçosa
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Pará,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Estadual De Campinas
Universidade Estadual Paulista - Unesp,Universidade Federal De São Carlos
Universidade Federal De São Carlos,Universidade De São Paulo
Universidade Federal De São Carlos,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Uberlândia,Universidade Federal De Uberlândia
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,Universidade Federal Do Rio Grande Do Sul
Universidade Estadual Vale Do Acaraú,Universidade De Fortaleza
Universidade De Fortaleza,Universidade Estadual De Campinas
Universidade Estadual Do Ceará,Universidade Estadual Do Ceará
Universidade Estadual Do Ceará,Universidade Federal Do Ceará
Universidade Federal De Goiás,Universidade Federal De Goiás
Universidade Federal De Goiás,Universidade Federal De Goiás
Universidade Federal De Goiás,The State University Of New Jersey - New Brunswick
Universidade Federal De Goiás,The State University Of New Jersey - New Brunswick
The State University Of New Jersey - New Brunswick,University Of Oxford
Universidade Federal Rural De Pernambuco,Universidade Federal Do Paraná
Universidade Federal Do Paraná,Universidade Federal Do Paraná
Universidade De Campos,Universidade De Taubaté
Universidade De Taubaté,Universidade Estadual De Campinas
Universidade De São Paulo,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal Do Piauí,Potificia Universidade Do Estado Do Rio De Janeiro
Potificia Universidade Do Estado Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Estadual Do Norte Fluminense Darcy Ribeiro
Pontifícia Universidade Católica De São Paulo,Pontifícia Universidade Católica De São Paulo
Pontifícia Universidade Católica De São Paulo,Universidade De São Paulo
Universidade Norte Do Paraná,Universidade Federal De Mato Grosso
Universidade Federal De Mato Grosso,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Centro Universitário De Lavras,Universidade Federal De Alfenas
Universidade Federal De Alfenas,Sociedade Brasileira De Fisiologia
Universidade De São Paulo,Nagoya University
Nagoya University,Universidade De São Paulo
Universidade De Fortaleza,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal De Pernambuco
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal De Pelotas,Universidade Federal De Pelotas
Universidade Federal De Pelotas,University Of Wisconsin - Madison
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,University Of Wales College Of Cardiff
Centro Federal De Educação Tecnológica Do Rn,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Universidade Federal De Juiz De Fora,Universidade Federal De Juiz De Fora
Universidade Federal De Juiz De Fora,Universidad Complutense De Madrid
Universidade Federal De Goiás,Instituto Nacional De Matemática Pura E Aplicada
Instituto Nacional De Matemática Pura E Aplicada,Universidade Federal Do Rio De Janeiro
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De São Paulo
Universidade Federal Fluminense,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Católica De Santos,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Pontifícia Universidade Católica De Goiás,Universidade Federal De Goiás
Universidade Federal De Goiás,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Federal De Lavras,Universidade Federal De Lavras
Universidade Federal De Lavras,Wageningen University
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Pontifícia Universidade Católica De Minas Gerais,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,University Of Warwick
Universidade Federal Fluminense,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Regional Integrada Do Alto Uruguai E Das Missões,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade De São Paulo,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universitat Autònoma De Barcelona - Uab,Universitat Autònoma De Barcelona - Uab
Universitat Autònoma De Barcelona - Uab,Universitat Autònoma De Barcelona - Uab
Universidade De São Paulo,Universidade Estadual Paulista Júlio De Mesquita Filho
Universidade Estadual Paulista Júlio De Mesquita Filho,Universidade Estadual Paulista Júlio De Mesquita Filho
"""Pontifícia Universidade Católica Do Rio De Janeiro/GRADUACAO/Engenharia Química, De Materiais E Processos Ambientais"",""Pontifícia Universidade Católica Do Rio De Janeiro","De Materiais E Processos Ambientais"""
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,University Of Cambridge
Universidade Estadual De Campinas,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Estado Do Rio Grande Do Norte,Universidade Federal Da Paraíba
Universidade Federal Da Paraíba,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Piauí,Universidade Federal Do Piauí
Universidade Federal Do Piauí,Universidade Federal Do Ceará
Universidade Estadual De Goias - Feclita,Universidade Federal De Goiás
Universidade Federal De Goiás,Universidade De Brasília
Universidade Federal De Minas Gerais,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Universidade Federal Do Rio De Janeiro
Universidade Federal De Sergipe,Universidade Federal De Sergipe
Universidade Federal De Sergipe,Universidade Federal De Goiás
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Do Estado Da Bahia,Universidade Federal De Viçosa
Universidade Federal De Viçosa,Universidade Federal De Viçosa
Universidade De Brasília,Universidade De Brasília
Universidade De Brasília,Universidade Estadual De Campinas
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina
Universidade Federal Fluminense,Fundação Oswaldo Cruz
Fundação Oswaldo Cruz,Universidade Federal Rural Do Rio De Janeiro
Universidade Federal De Santa Catarina,Universidade Federal De Minas Gerais
Universidade Federal De Minas Gerais,Bayerischen Julius-maximilians-universität Würzburg
Universidade Federal De Uberlândia,Universidade De São Paulo
Universidade De São Paulo,Universidade De São Paulo
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade De Hamburgo
Universidade Federal Da Paraíba,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio De Janeiro,Universidade Do Estado Do Rio De Janeiro
Universidade Do Estado Do Rio De Janeiro,University Of London
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Estadual De Campinas,Universidade Estadual De Campinas
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Rio Grande Do Sul
Universidade Federal Do Rio Grande Do Sul,Universidade Federal Do Paraná
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal Do Ceará,Universidade Federal Do Ceará
Universidade Federal De Alagoas,Universidade Federal Do Rio Grande Do Norte
Universidade Federal Do Rio Grande Do Norte,Universidade Federal Do Rio Grande Do Norte
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,University Of Warwick
Universidade Federal Do Rio De Janeiro,Instituto Alberto Luiz Coimbra De Pós-graduação E Pesquisa De Engenharia
Instituto Alberto Luiz Coimbra De Pós-graduação E Pesquisa De Engenharia,Universidade Federal Do Rio De Janeiro
Universidade Federal Do Rio Grande Do Norte,Universidade Federal De Santa Catarina
Universidade Federal De Santa Catarina,Universidade Federal De Pernambuco
Universidade Federal Da Paraíba,Instituto Tecnológico De Aeronáutica
Instituto Tecnológico De Aeronáutica,Instituto Tecnológico De Aeronáutica
Pontifícia Universidade Católica Do Paraná,Escola Nacional De Saúde Pública Fiocruz
Escola Nacional De Saúde Pública Fiocruz,Universidade De São Paulo
Pontifícia Universidade Católica Do Rio De Janeiro,Pontifícia Universidade Católica Do Rio De Janeiro
Pontifícia Universidade Católica Do Rio De Janeiro,Massachusetts Institute Of Technology
Universidad Nacional Pedro Riuz Gallo,Pontificia Universidad Católica Del Perú
