CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
,,,Engenharia Eletrica,1985.0,1.0,Ciência E Tecnologia De Alimentos,2002.0,1.0,Computação Aplicada,2008.0,1
,,,Engenharia Eletrica,1989.0,1.0,Ciência E Tecnologia De Alimentos,2000.0,1.0,Computação,2015.0,1
,,,Engenharia Eletrica,2000.0,1.0,Ciência E Tecnologia De Alimentos,1998.0,1.0,Computação,2014.0,1
,,,Engenharia Eletrica,2001.0,1.0,Ciência E Tecnologia De Alimentos,1993.0,1.0,Computação,2012.0,1
,,,Engenharia Eletrica,2007.0,1.0,Ciência E Tecnologia De Alimentos,1990.0,1.0,Computação,2005.0,1
,,,Engenharia Eletrica - Enfase Eletronica,1992.0,1.0,Economia Rural,2005.0,1.0,Computação,2000.0,1
,,,Engenharia Eletro-eletrônica,1991.0,1.0,Economia Rural,2002.0,1.0,Computação,1998.0,1
,,,Engenharia Eletronica,1971.0,1.0,Economia Rural,1994.0,1.0,Department Of Geological Sciences,1981.0,1
,,,Engenharia Eletronica,1980.0,1.0,Economia Rural,1982.0,1.0,Demografia,2013.0,1
,,,Engenharia Eletronica,2008.0,1.0,Economia Matemática,2002.0,1.0,Demografia,2007.0,1
,,,Engenharia Eletrônica,1963.0,1.0,Economia Matemática,2001.0,1.0,Demografia,2001.0,1
,,,Engenharia Eletrônica,1965.0,1.0,Economia Doméstica,1997.0,1.0,Dairy Science,2015.0,1
,,,Engenharia Eletrônica,1970.0,1.0,Economia De Empresas,2009.0,1.0,Dairy Science,1997.0,1
,,,Engenharia Eletrônica,1973.0,1.0,Economia Da Indústria E Da Tecnologia,2005.0,1.0,Curriculum And Instruction,2002.0,1
,,,Engenharia Eletrônica,1974.0,1.0,Economia Da Indústria E Da Tecnologia,1988.0,1.0,Corrosão No Instituto De Ciência Dos Materiais,1991.0,1
,,,Engenharia Eletrônica,1978.0,1.0,Economia Da Indústria E Da Tecnologia,1984.0,1.0,Corrosion And Protection,1991.0,1
,,,Engenharia Eletrônica,1980.0,1.0,Economia Aplicada,2015.0,1.0,Coppe Programa De Engenharia Civil,1988.0,1
,,,Engenharia Eletrônica,1982.0,1.0,Economia Aplicada,2009.0,1.0,Construção Metálica E Mista,2014.0,1
,,,Engenharia Eletrônica,1984.0,1.0,Economia Aplicada,2004.0,1.0,Conformação Mecânica,1982.0,1
,,,Engenharia Eletrônica,1986.0,1.0,Economia Aplicada,1999.0,1.0,Comunicação Social,2004.0,1
,,,Engenharia Eletrônica,1987.0,1.0,Economia Aplicada,1994.0,1.0,Comunicação E Informação,2014.0,1
,,,Engenharia Eletrônica,1990.0,1.0,Educação Especial (educação Do Indivíduo Especial),1984.0,1.0,Comunicação E Cultura,2004.0,1
,,,Engenharia Eletrônica,1993.0,1.0,Educação Ensino De Ciências,2002.0,1.0,Comunicação E Cultura,1997.0,1
,,,Engenharia Eletrônica,1994.0,1.0,Educação,2010.0,1.0,Direito,2008.0,1
,,,Engenharia Eletrônica,1995.0,1.0,Educação,2005.0,1.0,Direito,2004.0,1
,,,Engenharia Eletrônica,1996.0,1.0,Educação,2004.0,1.0,Dirección De Empresas,1982.0,1
,,,Engenharia Eletrônica,2006.0,1.0,Educação,1998.0,1.0,Design Per La Valorizzazione Dei Beni Culturali,2008.0,1
,,,Engenharia Eletrônica,2011.0,1.0,Educação,1997.0,1.0,Desenvolvimento Sustentável Do Trópico Úmido,2005.0,1
,,,Engenharia Elètrica,1969.0,1.0,Educação,1996.0,1.0,Desenvolvimento Sustentável Do Trópico Úmido,2002.0,1
,,,Engenharia Elétrica,1977.0,1.0,Educação,1994.0,1.0,Desenvolvimento Rural,2012.0,1
,,,Engenharia Elétrica,1979.0,1.0,Educação,1993.0,1.0,Desenvolvimento Regional (ph.d.),2004.0,1
,,,Engenharia Elétrica,2001.0,1.0,Educação,1991.0,1.0,Desenvolvimento Econômico,2012.0,1
,,,Engenharia Elétrica,2008.0,1.0,Educação,1984.0,1.0,Desenvolvimento Econômico,2010.0,1
,,,Engenharia Elétrica (sistemas),1996.0,1.0,Educação,1982.0,1.0,"Derecho (administración, Hacienda Y Justicia En El Estado Social)",2021.0,1
,,,Engenharia Elétrica (ênfase Em Eletrônica),1997.0,1.0,Educação,1980.0,1.0,Doutor Em Engenharia,1990.0,1
,,,Engenharia Elétrica - Eletrônica,2002.0,1.0,Educação,1978.0,1.0,Doutor Em Educação,1992.0,1
,,,Engenharia Elétrica - Ênfase Em Eletrotécnica,2001.0,1.0,Economia Rural,2008.0,1.0,Doctorat En Sciences Physiques,1991.0,1
,,,Engenharia Elétrica E De Produção,2005.0,1.0,Ciência E Tecnologia Da Madeira,2010.0,1.0,Doctorat En Informatique Des Organisations,1992.0,1
,,,Engenharia Elétrica Em Eletrônica/telecomunicações,1992.0,1.0,Ciência E Engenharia Dos Materiais,2013.0,1.0,Doctorat En Automatique,1998.0,1
,,,Engenharia Elétrica Escola Politécnica,1979.0,1.0,Ciência E Engenharia Dos Materiais,2009.0,1.0,Doctorat De Troisième Cycle,1971.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,1970.0,1.0,Ciência E Engenharia Dos Materiais,2002.0,1.0,Doctorat D'université,1991.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,1984.0,1.0,Ciência E Engenharia Dos Materiais,2000.0,1.0,Doctoral Program In Engineering,1967.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,2003.0,1.0,Ciência E Engenharia Dos Materiais,1999.0,1.0,Doctorado En Ingeniería Industrial,2008.0,1
,,,Engenharia Elétrica Ênfase Em Eletrotécnica,1999.0,1.0,Ciência E Engenharia Dos Materiais,1998.0,1.0,"Doctor Of Philosophy, Area Ecologia",1997.0,1
,,,"Engenharia Elétrica, Ênfase Eletrônica",1975.0,1.0,Ciência E Engenharia Dos Materiais,1989.0,1.0,Doctor Of Philosophy (zoo-eco),1993.0,1
,,,Engenharia Florestal,1969.0,1.0,Ciência E Engenharia De Materiais,2014.0,1.0,Docteur En Sciences Appliquees,1999.0,1
,,,Engenharia Florestal,1971.0,1.0,Ciência E Engenharia De Materiais,2002.0,1.0,Distúrbios Da Comunicação Humana (fonoaudiologia),1990.0,1
,,,Engenharia Florestal,1974.0,1.0,Ciência Dos Materiais,2006.0,1.0,Dispositivos Eletrônicos,2009.0,1
,,,Engenharia Florestal,1979.0,1.0,Ciência Do Solo,2012.0,1.0,Dispositivos De Microondas,1976.0,1
,,,Engenharia Florestal,1985.0,1.0,Ciência Do Solo,2010.0,1.0,Direito,2012.0,1
,,,Engenharia Florestal,1987.0,1.0,Educação Física E Esporte,1992.0,1.0,Ecologia,2001.0,1
,,,Engenharia Florestal,1989.0,1.0,Educação Física,2000.0,1.0,Ecologia,1997.0,1
,,,Engenharia Florestal,1992.0,1.0,Educação Especial (educação Do Indivíduo Especial),2000.0,1.0,Ecologia,1996.0,1
,,,Engenharia Florestal,1993.0,1.0,Engenharia Aeronâutica E Mecânica,1987.0,1.0,Ecologia,1995.0,1
,,,Engenharia Florestal,1994.0,1.0,Engenharia Aeronâutica E Mecânica,1986.0,1.0,Ecole Doctorale Eea,2007.0,1
,,,Engenharia Florestal,1996.0,1.0,Engenharia Aeronâutica E Mecânica,1985.0,1.0,Développement Economique Et Social,1979.0,1
,,,Engenharia Florestal,1998.0,1.0,Engenharia (pesq. Operac. E Gerenc. De Produção),1985.0,1.0,Doutorado-sanduích,2002.0,1
,,,Engenharia Florestal,1999.0,1.0,Engenharia (engenharia De Produção),1988.0,1.0,Doutorado Sanduiche - Lehna,2015.0,1
,,,Engenharia Florestal,2000.0,1.0,Enfermagem,2012.0,1.0,Doutorado Acadêmico Em Informática,1996.0,1
,,,Engenharia Florestal,2001.0,1.0,Enfermagem,2011.0,1.0,Doutorado,1990.0,1
,,,Engenharia Florestal,2003.0,1.0,Enfermagem,2008.0,1.0,Doutorado,1986.0,1
,,,Engenharia Florestal,2008.0,1.0,Enfermagem,1998.0,1.0,Doutora Em Ciências Da Comunicação,1999.0,1
,,,Engenharia Florestal,2013.0,1.0,Enfermagem,1980.0,1.0,Doutor Em Literatura,1996.0,1
,,,Engenharia Floretal,1980.0,1.0,Energie,2004.0,1.0,Ecologia E Evolução,2010.0,1
,,,Engenharia Forestal,1974.0,1.0,Eletrônica E Telecomunicações,1986.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2013.0,1
,,,Engenharia Geologica,1990.0,1.0,Electrical Engineering And Information Technology,2003.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2008.0,1
,,,Engenharia Industrial Eletrônica,1983.0,1.0,Eficiência Energética,2004.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2007.0,1
,,,Engenharia Industrial Elétrica,1998.0,1.0,Educação Nas Ciências,2006.0,1.0,Ecologia De Ambientes Aquáticos Continentais,1999.0,1
,,,Engenharia Industrial Elétrica,2004.0,1.0,Educação Matemática,1988.0,1.0,Ecologia (conservação E Manejo Da Vida Silvestre),2007.0,1
,,,Engenharia Industrial Elétrica Ênfase Eletrônica E,1998.0,1.0,Engenharia Biomédica,2001.0,1.0,Ecologia,2013.0,1
,,,Engenharia Industrial Madeireira,2012.0,1.0,Engenharia Biomédica,1998.0,1.0,Ecologia,2009.0,1
,,,Engenharia Industrial Mecânica,1984.0,1.0,Engenharia Biomédica,1993.0,1.0,Ecologia,2005.0,1
,,,Engenharia Industrial Mecânica,1998.0,1.0,Engenharia Biomédica,1992.0,1.0,Ecologia,2003.0,1
,,,Engenharia Industrial Metalúrgica,1977.0,1.0,Engenharia Biomédica,1981.0,1.0,Ecologia,2002.0,1
,,,Engenharia Mecanica,1973.0,1.0,Engenharia Biomédica,1977.0,1.0,Ecologia E Recursos Naturais,2005.0,1
,,,Engenharia Mecanica,1992.0,1.0,Engenharia Ambiental,2002.0,1.0,Ecologia E Recursos Naturais,1999.0,1
,,,Engenharia Mecanica,1993.0,1.0,Engenharia Ambiental,1997.0,1.0,Ecologia E Recursos Naturais,1997.0,1
,,, De Odontologia,1990.0,1.0,Engenharia Agrícola,2010.0,1.0,Ecologia E Recursos Naturais,1990.0,1
,,,Engenharia Mecanica,1997.0,1.0,Engenharia Agrícola,2008.0,1.0,Ecologia E Recursos Naturais,1985.0,1
,,,Engenharia Mecanica,2004.0,1.0,Engenharia Agrícola,2005.0,1.0,Ecologia E Nutrição Florestal,1995.0,1
,,,Engenharia Mecatrônica,1995.0,1.0,Engenharia Agrícola,1983.0,1.0,Ecologia E Manejo Florestal,2013.0,1
,,,Engenharia Mecânica,1967.0,1.0,Engenharia Agrícola,1982.0,1.0,Ecologia E Evolução Da Biodiversidade,2014.0,1
,,,Engenharia Mecânica,1970.0,1.0,Engenharia Agrícola,1979.0,1.0,Ecologia E Evolução Da Biodiversidade,2001.0,1
,,,Engenharia Mecânica,1971.0,1.0,Engenharia Aeronâutica E Mecânica,2003.0,1.0,Ecologia E Evolução Da Biodiversidade,1999.0,1
,,,Engenharia Mecânica,1972.0,1.0,Engenharia Aeronâutica E Mecânica,2001.0,1.0,Ecologia E Evolução Da Biodiversidade,1995.0,1
,,,Engenharia Mecânica,1975.0,1.0,Ciência Do Solo,1994.0,1.0,Ecologia E Evolução,2014.0,1
,,, De Zootecnia,1993.0,1.0,Ciência De Materiais,2003.0,1.0,Ecologia E Evolução,2013.0,1
,,,Engenharia Mecânica,1979.0,1.0,Ciência De Alimentos,2006.0,1.0,Economia,1999.0,1
,,,Engenharia Mecânica,1980.0,1.0,Ciência De Alimentos,2000.0,1.0,Economia,1998.0,1
,,,Technology And Mathematics,1987.0,1.0,Ciência De Alimentos,1999.0,1.0,Economia,1997.0,1
,,,Administração,2011.0,1.0,Ciência De Alimentos,1990.0,1.0,Economia,1994.0,1
,,,Engenharia Mecânica,1984.0,1.0,Ciência De Alimentos,1985.0,1.0,Economia,1992.0,1
,,,Zootecnia,1994.0,1.0,Ciência De Alimentos,1983.0,1.0,Economia,1987.0,1
,,,Zootecnia,1993.0,1.0,Ciência De Alimentos,1979.0,1.0,Economia,1983.0,1
,,, De Matemática,1998.0,1.0,Ciência De Alimentos,1976.0,1.0,Ecology/weed Science,2006.0,1
,,,Zootecnia,1997.0,1.0,Ciência Da Nutrição,2005.0,1.0,Ecology And Evolutionary Biology,2008.0,1
,,,Zootecnia,1998.0,1.0,Ciência Da Informação,2004.0,1.0,Ecology,1998.0,1
,,,Zootecnia,2007.0,1.0,Ciência Da Informação,2002.0,1.0,Ecology,1993.0,1
,,,Zootecnia,2010.0,1.0,Ciência Da Informação,1986.0,1.0,"Ecologia, Conservação E Manejo Da Vida Silvestre",2009.0,1
,,,Administração - Habilitação Comércio Exterior,2006.0,1.0,Ciência Da Informação,1985.0,1.0,Economia Aplicada,2012.0,1
,,,Administração De Empresas,2000.0,1.0,Engenharia Civil,1975.0,1.0,Economia Aplicada,2008.0,1
,,,Administração De Empresas E Economia Internacional,2005.0,1.0,Ciência Da Computação,2006.0,1.0,Economia Aplicada,2006.0,1
,,,Engenharia Mecânica,1995.0,1.0,Ciência Da Computação,2000.0,1.0,Economia Aplicada,2003.0,1
,,,Engenharia Mecânica,1996.0,1.0,Ciência Da Computação,1997.0,1.0,Economia Aplicada,2001.0,1
,,,Administração De Empresas- Hab. Adm. Hospitalar,2002.0,1.0,Ciência Da Computação,1985.0,1.0,Economia Agrícola E Recursos Naturais,1977.0,1
,,,Administração Noturno,2015.0,1.0,Ciência Animal Nos Trópicos,2006.0,1.0,Economia - Conceito Capes 7,2006.0,1
,,,Administração Pública,1972.0,1.0,Ciência Animal E Pastagens,2010.0,1.0,Economia,2018.0,1
,,,Engenharia Mecânica,2001.0,1.0,Ciência Animal E Pastagens,2003.0,1.0,Economia,2015.0,1
,,,Engenharia Mecânica,2003.0,1.0,Ciência Animal E Pastagens,2002.0,1.0,Economia,2014.0,1
,,,Engenharia Mecânica,2006.0,1.0,Ciência Animal E Pastagens,2000.0,1.0,Economia,2013.0,1
,,,Administração Pública,1997.0,1.0,Ciência Animal,2012.0,1.0,Economia,2009.0,1
,,,Engenharia Mecânica (c. Grande),1985.0,1.0,Engenharia Civil,1988.0,1.0,Economia,2005.0,1
,,,Engenharia Mecânica Com Ênfase Em Mecatrônica,2004.0,1.0,Engenharia Civil,1987.0,1.0,Economia,2003.0,1
,,,Engenharia Mecânica E De Automóveis,1981.0,1.0,Engenharia Civil,1986.0,1.0,Educação,1994.0,1
,,,Engenharia Mecânica E De Automóveis,1989.0,1.0,Engenharia Civil,1983.0,1.0,Educação,1993.0,1
,,,Engenharia Mecânica E Do Automóvel,1980.0,1.0,Engenharia Civil,1981.0,1.0,Educação,1990.0,1
,,,Engenharia Mecânica Plena,2000.0,1.0,Engenharia Civil,1977.0,1.0,Economics,1996.0,1
,,,Engenharia Mecânica Ênfase Em Aeronaves,1991.0,1.0,Engenharia Civil _geotecnia,1982.0,1.0,Economia Por Notório Saber,1985.0,1
,,,Engenharia Mecânica-produção,1986.0,1.0,Engenharia Civil [c. Grande],1976.0,1.0,Economia Política,1986.0,1
,,,Engenharia Metalurgica,1977.0,1.0,Engenharia Civil E Ambiental,2009.0,1.0,Economia Matemática,2006.0,1
,,,Engenharia Metalurgica E De Materiais,1975.0,1.0,Engenharia Civil E Ambiental,2005.0,1.0,Economia De Empresas,2013.0,1
,,,Engenharia Metalúrgica,1968.0,1.0,Engenharia Civil E Ambiental,2000.0,1.0,Economia De Empresas,2012.0,1
,,,Administração Rural,1988.0,1.0,Engenharia Civil (recursos Hídricos),2003.0,1.0,Economia Da Indústria E Da Tecnologia,2010.0,1
,,,Agronoimia,1994.0,1.0,Engenharia Civil (estruturas),1999.0,1.0,Economia Da Indústria E Da Tecnologia,2009.0,1
,,,Agronomia,1964.0,1.0,Engenharia Civil (engenharia De Estruturas),1998.0,1.0,Economia Da Indústria E Da Tecnologia,2007.0,1
,,,Engenharia Metalúrgica,1980.0,1.0,Engenharia Civil (engenharia De Estruturas),1997.0,1.0,Economia Da Indústria E Da Tecnologia,2000.0,1
,,,Agronomia,1968.0,1.0,Engenharia Civil,2003.0,1.0,Economia Aplicada,2017.0,1
,,,Engenharia Metalúrgica,1982.0,1.0,Engenharia Civil,1997.0,1.0,Economia Aplicada,2013.0,1
,,,Engenharia Metalúrgica,1989.0,1.0,Engenharia Civil,1996.0,1.0,Agroquímica,2011.0,1
,,,Engenharia Metalúrgica,1990.0,1.0,Ciência Da Informação,1979.0,1.0,Agronômia,2006.0,1
,,,Agronomia,1969.0,1.0,Ciência Da Computação (dipl.-inform.),1997.0,1.0,Agronomy Environmental Fate Of Herbicides,2005.0,1
,,,Engenharia Metalúrgica,1994.0,1.0,Ciência Da Computação,2009.0,1.0,Agronomy,2002.0,1
,,,Engenharia Metalúrgica,1997.0,1.0,Ciência Da Computação,2007.0,1.0,Agronomy,1999.0,1
,,,Engenharia Metalúrgica,1998.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1979.0,1.0,Agronomia Ciência Animal E Pastagens Esalq,2002.0,1
,,,Engenharia Naval,1978.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1976.0,1.0,Agronomia Area Conc Agrometeorologia,1993.0,1
,,,Engenharia Naval,1985.0,1.0,Engenharia De Materiais (conceito Capes 5),2005.0,1.0,Agronomia Agrometeorologia,1994.0,1
,,,Engenharia Nuclear,1981.0,1.0,Engenharia De Materiais,2013.0,1.0,Agronomia /estatística E Experimentação Agronômica,1994.0,1
,,,Engenharia Quimica,1981.0,1.0,Engenharia De Materiais,2008.0,1.0,Agronomia - Área De Concentração Em Irrigação E Drenagem,2012.0,1
,,,Agronomia,1970.0,1.0,Engenharia De Materiais,2007.0,1.0,Educação,2005.0,1
,,,Engenharia Quimica,1986.0,1.0,Engenharia De Materiais,2001.0,1.0,Educação,2004.0,1
,,,Engenharia Quimica,1987.0,1.0,Engenharia De Estruturas São Carlos Sp,1985.0,1.0,Educação,1998.0,1
,,,Engenharia Quimica,1999.0,1.0,Engenharia De Alimentos,2009.0,1.0,Educação,1997.0,1
,,,Engenharia Química,1969.0,1.0,Engenharia De Alimentos,2001.0,1.0,Educação Especial (educação Do Indivíduo Especial),2004.0,1
,,,Engenharia Química,1971.0,1.0,Engenharia De Alimentos,1997.0,1.0,Educação Ensino De Ciências,2009.0,1
,,,Engenharia Química,1972.0,1.0,Engenharia De Alimentos,1994.0,1.0,Educação Cientifica E Tecnológica,2009.0,1
,,,Engenharia Química,1973.0,1.0,Engenharia De Alimentos,1991.0,1.0,Educação,2018.0,1
,,,Engenharia Química,1974.0,1.0,Engenharia De Alimentos,1980.0,1.0,Educação,2014.0,1
,,,Engenharia Química,1975.0,1.0,Engenharia Da Produção (qualidade E Produtividade),2004.0,1.0,Educação,2010.0,1
,,,Agronomia,1973.0,1.0,Engenharia Da Computação,2009.0,1.0,Educação,2007.0,1
,,,Agronomia,1980.0,1.0,Engenharia De Produção,1982.0,1.0,Educação,2006.0,1
,,,Engenharia Química,1978.0,1.0,Engenharia De Produção,1979.0,1.0,Animal Science,1983.0,1
,,,Engenharia Química,1979.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1997.0,1.0,Anatomia Dos Animais Domesticos,2004.0,1
,,,Engenharia Química,1980.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1989.0,1.0,Ambiente E Territorio,2011.0,1
,,,Agronomia,2009.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1988.0,1.0,"Alimentación, Fisiología Y Salud",2010.0,1
,,,Engenharia Química,1982.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1982.0,1.0,"Algorithms, Combinatorics, And Optimization",2013.0,1
,,,Agronomia,2011.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1981.0,1.0,Agroquímica,2012.0,1
,,,Agronomia,2013.0,1.0,Engenharia De Processos,1987.0,1.0,Energia,2006.0,1
,,,Aministração De Empresas,2003.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",2005.0,1.0,Eletrônica,2008.0,1
,,,Antropologia,1963.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1994.0,1.0,Eletrônica,1995.0,1
,,,Engenharia Química,1987.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1993.0,1.0,Elektrotechnik (eng. Elétrica),1999.0,1
,,,Antropologia,1998.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1991.0,1.0,Electrónica: Capt. Multisensorial Y Sist Robóticos,2010.0,1
,,,Engenharia Química,1989.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1987.0,1.0,"Electronique, Optronique Et Systeme",1994.0,1
,,,Análise E Desenvolvimento De Sistemas,2017.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1986.0,1.0,Electronics,1976.0,1
,,,Análises Clínicas,2004.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1985.0,1.0,Electrochimie,1991.0,1
,,,Arqueologia,1993.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1980.0,1.0,Electrical Engineering And Information Technology,2011.0,1
,,,Arqueologia,1999.0,1.0,Ciência Ambiental,1995.0,1.0,Electrical Engineering,1980.0,1
,,,Engenharia Química,1995.0,1.0,Civil Engineering And Engineering Mechanics,2007.0,1.0,Electrical Engineering,1973.0,1
,,,Arquiterura E Urbanismo,1999.0,1.0,Cirurgia,1984.0,1.0,Electrical Engineering,1971.0,1
,,,Engenharia Química,1998.0,1.0,Ciencias Geoambientais,2004.0,1.0,Electrical And Computer Engineering,1998.0,1
,,,Arquitetura,1966.0,1.0,Ciencias Da Computacao,1992.0,1.0,"Educação: História, Política, Sociedade",1984.0,1
,,,Arquitetura,1978.0,1.0,Ciencias Biologicas Biologia Celular,1993.0,1.0,Educação Física E Esporte,1999.0,1
,,,Engenharia Química,2002.0,1.0,Ciencia E Tecnologia De Alimentos,1999.0,1.0,Educação Física,2003.0,1
,,,Arquitetura,1986.0,1.0,Chemistry,1989.0,1.0,Engenharia (pesq. Operac. E Gerenc. De Produção),1992.0,1
,,,Arquitetura E Urbanismo,1973.0,1.0,Ceramics Science And Engineering,1992.0,1.0,Engenharia (engenharia De Produção),2001.0,1
,,,Arquitetura E Urbanismo,1974.0,1.0,Catálise,1975.0,1.0,Engenharia,2014.0,1
,,,Engenharia Química,2007.0,1.0,Bourse D'études Pour Étudians Étrangers,1996.0,1.0,Engenharia,2010.0,1
,,,Engenharia Química E Química Industrial,1963.0,1.0,Botânica,2008.0,1.0,Engenharia,2005.0,1
,,,"Engenharia Química, De Materiais E Processos Ambientais",1975.0,1.0,Botânica,2007.0,1.0,Engenharia,1996.0,1
,,,Engenharia Sanitária,1999.0,1.0,Engenharia De Produção,1994.0,1.0,Engenharia,1989.0,1
,,,Engenheiro,1989.0,1.0,Engenharia De Produção,1985.0,1.0,Engenharia,1983.0,1
,,,Engenheiro Agrônomo,1975.0,1.0,Engenharia De Produção,1984.0,1.0,Enfermagem,2014.0,1
,,,Engenheria Mecânica,2002.0,1.0,Engenharia De Sistemas E Computação,1995.0,1.0,Enfermagem,2012.0,1
,,,Engeraria Florestal,1993.0,1.0,Engenharia De Sistemas E Computação,1993.0,1.0,Enfermagem,2011.0,1
,,,Escola Nacional De Química,1964.0,1.0,Engenharia De Sistemas E Computação,1990.0,1.0,Enfermagem,2001.0,1
,,,Escola Politécnica,1972.0,1.0,Engenharia De Sistemas E Computação,1988.0,1.0,Enfermagem,1999.0,1
,,,Estatistica,1988.0,1.0,Engenharia De Reservatório E De Exploração,2010.0,1.0,Enfermagem,1994.0,1
,,,Estatistica,1997.0,1.0,Engenharia De Recursos Hídricos E Ambiental,2008.0,1.0,Enfermagem,1986.0,1
,,,Estatística,1978.0,1.0,Engenharia De Produção,2013.0,1.0,Engenharia Agrícola,2008.0,1
,,,Estatística,1983.0,1.0,Engenharia De Produção,2011.0,1.0,Engenharia Agrícola,2007.0,1
,,,Estatística,1987.0,1.0,Engenharia De Produção,2009.0,1.0,Engenharia Agrícola,2006.0,1
,,,Estatística,1989.0,1.0,Engenharia De Produção,2008.0,1.0,Engenharia Agrícola,2004.0,1
