CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,,,,Zootecnia (produção Animal) [jaboticabal],1998.0,1.0,Psicologia,1986.0,1
,,,,,,Zootecnia - Produção Animal,2008.0,1.0,Psicologia (psicologia Clínica),1990.0,1
,,,,,,Zootenia,1992.0,1.0,Psicologia (psicologia Clínica),1985.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1979.0,1
,,,,,,,,,Psicologia,2013.0,1
,,,,,,,,,Agronomia (ciências Do Solo),2001.0,1
,,,,,,,,,Business Administration,1999.0,1
,,,,,,,,,Business,2000.0,1
,,,,,,,,,Business,1993.0,1
,,,,,,,,,Building Science,1983.0,1
,,,,,,,,,Botânica,2011.0,1
,,,,,,,,,Botânica,2008.0,1
,,,,,,,,,Botânica,2007.0,1
,,,,,,,,,Botânica,1997.0,1
,,,,,,,,,Botânica,1979.0,1
,,,,,,,,,Botânica,1977.0,1
,,,,,,,,,Botânica,1962.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1975.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1974.0,1
,,,,,,,,,Psicologia (psicologia Clínica),2008.0,1
,,,,,,,,,Psicologia (psicologia Clínica),2001.0,1
,,,,,,,,,Biotecnologia Vegetal,1996.0,1
,,,,,,,,,Biotecnologia Industrial,2004.0,1
,,,,,,,,,Biotecnologia Industrial,2000.0,1
,,,,,,,,,Biotecnologia Em Saúde,2008.0,1
,,,,,,,,,Biotecnologia E Medicina Investigativa,2008.0,1
,,,,,,,,,Biotecnologia De Produtos De Origem Vegetal,1994.0,1
,,,,,,,,,Biotecnologia - Rede Renorbio,2011.0,1
,,,,,,,,,Biotecnologia,2007.0,1
,,,,,,,,,Biotecnologia,2005.0,1
,,,,,,,,,Biotecnologia,2002.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1996.0,1
,,,,,,,,,Psicologia (psicologia Clínica),1994.0,1
,,,,,,,,,Biotechnologies Et Industries Alimentaires,1994.0,1
,,,,,,,,,Psicologia (psicologia Social) Ufpb/j.p. - Ufrn,2004.0,1
,,,,,,,,,Psicologia (psicologia Social),2014.0,1
,,,,,,,,,Psicologia (psicologia Social),2006.0,1
,,,,,,,,,Psicologia (psicologia Social),1997.0,1
,,,,,,,,,Psicologia (psicologia Social),1995.0,1
,,,,,,,,,Psicologia (psicologia Experimental),2008.0,1
,,,,,,,,,Psicologia (psicologia Experimental),2005.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1997.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1996.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1993.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1988.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1987.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1984.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1983.0,1
,,,,,,,,,Psicologia (psicologia Experimental),1979.0,1
,,,,,,,,,Psicologia Clinica I De La Salut,2005.0,1
,,,,,,,,,Psicologia - Teoria E Pesquisa Do Comportamento,2003.0,1
,,,,,,,,,Psicologia - Doutorado Sandwich,2006.0,1
,,,,,,,,,Psicologia (área De Cognição Humana),2005.0,1
,,,,,,,,,Psicologia (teoria E Pesquisa Do Comportamento),2012.0,1
,,,,,,,,,Psicologia (teoria E Pesquisa Do Comportamento),2004.0,1
,,,,,,,,,Psicologia (psicologia Social) Ufpb/j.p. - Ufrn,2008.0,1
,,,,,,,,,Biologia Celular E Molecular,1988.0,1
,,,,,,,,,Biologia Celular E Molecular,1986.0,1
,,,,,,,,,Biologia Celular E Estrutural,2008.0,1
,,,,,,,,,Biologia Celular E Estrutural,2006.0,1
,,,,,,,,,Biologia Celular,2009.0,1
,,,,,,,,,Biotecnologia,1992.0,1
,,,,,,,,,Biotecnologia,1991.0,1
,,,,,,,,,Biotecnologia,1987.0,1
,,,,,,,,,Biotecnologia,1984.0,1
,,,,,,,,,Psicologia Do Desenvolvimento Humano,1995.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,2001.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,1998.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,1986.0,1
,,,,,,,,,Psicologia Do Desenvolvimento,1984.0,1
,,,,,,,,,Psicologia Da Educação,2003.0,1
,,,,,,,,,Psicologia Cognitiva,2002.0,1
,,,,,,,,,Psicologia Cognitiva,1990.0,1
,,,,,,,,,Psicologia Clínica Y De La Salud,1998.0,1
,,,,,,,,,Psicologia Clínica E Do Desenvolvimento,2001.0,1
,,,,,,,,,Psicologia Clínica,2006.0,1
,,,,,,,,,Psicologia Clínica,2000.0,1
,,,,,,,,,Psicologia Clínica,1996.0,1
,,,,,,,,,Psicologia Clínica,1992.0,1
,,,,,,,,,Psicologia Clínica,1982.0,1
,,,,,,,,,Psicologia Clínica,1981.0,1
,,,,,,,,,Psicologia Social,1996.0,1
,,,,,,,,,Psicologia Social,1992.0,1
,,,,,,,,,Psicologia Social,1991.0,1
,,,,,,,,,Psicologia Social,1988.0,1
,,,,,,,,,Psicologia Social,1977.0,1
,,,,,,,,,Psicologia Social,1975.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1998.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1997.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1995.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1994.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1993.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1992.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1985.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento Humano,1982.0,1
,,,,,,,,,Psicologia Escolar E Do Desenvolvimento,1999.0,1
,,,,,,,,,Psicologia Educacional,1995.0,1
,,,,,,,,,Bioquímica E Imunologia,2006.0,1
,,,,,,,,,Bioquímica E Imunologia,2004.0,1
,,,,,,,,,Psiquiatria,2001.0,1
,,,,,,,,,Psiquiatria,1989.0,1
,,,,,,,,,Psiquiatria,1986.0,1
,,,,,,,,,Psiquiatria,1978.0,1
,,,,,,,,,Psicoterapias Atuais,1998.0,1
,,,,,,,,,Psicología De La Salud,1994.0,1
,,,,,,,,,"Psicologia Social, Do Trabalho E Das Organizações (psto)",2009.0,1
,,,,,,,,,"Psicologia Social, Do Trabalho E Das Organizações (psto)",2008.0,1
,,,,,,,,,Psicologia Social E Do Desenvolvimento,2000.0,1
,,,,,,,,,Psicologia Social,2008.0,1
,,,,,,,,,Psicologia Social,2007.0,1
,,,,,,,,,Psicologia Social,2003.0,1
,,,,,,,,,Psicologia Social,2001.0,1
,,,,,,,,,Psicologia Social,1997.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2013.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2010.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2009.0,1
,,,,,,,,,Psiquiatria E Ciências Do Comportamento,2001.0,1
,,,,,,,,,Psiquiatria,2010.0,1
,,,,,,,,,Biosystems Engineering,2009.0,1
,,,,,,,,,Bioresources And Product Science,2000.0,1
,,,,,,,,,Bioquímico,1990.0,1
,,,,,,,,,Bioquímica [são Paulo],1998.0,1
,,,,,,,,,Bioquímica Y Biología Molecular,2003.0,1
,,,,,,,,,Bioquímica Y Biología Molecular,1996.0,1
,,,,,,,,,Bioquímica Metabolismo,1985.0,1
,,,,,,,,,Bioquímica Instituto De Química,1998.0,1
,,,,,,,,,Bioquímica E Microbiologia,1984.0,1
,,,,,,,,,Bioquímica E Imunologia,2012.0,1
,,,,,,,,,Bioquímica E Imunologia,2009.0,1
,,,,,,,,,Psychology And Special Needs Education,1992.0,1
,,,,,,,,,Psychology,1998.0,1
,,,,,,,,,Psychologie,2008.0,1
,,,,,,,,,Psychologie,1995.0,1
,,,,,,,,,Psiquiatria Pelo Institute Of Psychiatry,1991.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2010.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2005.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,2000.0,1
,,,,,,,,,Psiquiatria E Saúde Mental,1995.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2011.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2006.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2001.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,2000.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,1998.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,1997.0,1
,,,,,,,,,Psiquiatria E Psicologia Médica,1995.0,1
,,,,,,,,,Pós Graduaçao Em Zoologia,2004.0,1
,,,,,,,,,Pós Geografia,1998.0,1
,,,,,,,,,Pós Genética,1980.0,1
,,,,,,,,,Pós Fisiopatologia Experimental,2005.0,1
,,,,,,,,,Pós Fisiologia E Biofísica,1995.0,1
,,,,,,,,,Pós Entomologia,2005.0,1
,,,,,,,,,Pós Entomologia,1977.0,1
,,,,,,,,,Pós Ciências Biológicas,1979.0,1
,,,,,,,,,Pós Bioquímica,1989.0,1
,,,,,,,,,Pós Bioquímica,1981.0,1
,,,,,,,,,Pós Agronomia - Melhoramento Genético,2013.0,1
,,,,,,,,,Public Policy,1984.0,1
,,,,,,,,,Public Health Medicine,1993.0,1
,,,,,,,,,Public Health,1995.0,1
,,,,,,,,,Public Health,1989.0,1
,,,,,,,,,Psychopathologie Fondamentale Et Psychanalyse,1990.0,1
,,,,,,,,,Pós-graduação Em Estudos Lingüísticos,2005.0,1
,,,,,,,,,Pós-graduação Em Educação,1998.0,1
,,,,,,,,,Pós-graduação Em Clínica Médica,2000.0,1
,,,,,,,,,Pós-graduação Em Biologia Parasitária,2001.0,1
,,,,,,,,,Pós-graduação Em Artes Cênicas (nota 6 - Capes),2006.0,1
,,,,,,,,,Pós-graduação Em Agronomia - Melhoramento Vegetal,2004.0,1
,,,,,,,,,Pós-graduação - Tocoginecologia,2000.0,1
,,,,,,,,,Pós Zootecnia,1985.0,1
,,,,,,,,,"Pós Serviço Social, Nível Doutorado",2006.0,1
,,,,,,,,,Pós Química,2000.0,1
,,,,,,,,,Pós Química,1991.0,1
,,,,,,,,,Pós Medicina: Ciências Médicas,2005.0,1
,,,,,,,,,Pós Graduação Tocoginecologia,1993.0,1
,,,,,,,,,Pós Graduação Ginecologia E Obstetrícia,2004.0,1
,,,,,,,,,Pós Graduação Ciência Política,1990.0,1
,,,,,,,,,Pós Graduação - Ginecologia E Obstetrícia,2002.0,1
,,,,,,,,,Quimica,1986.0,1
,,,,,,,,,Quimica,1971.0,1
,,,,,,,,,Quimica,1968.0,1
,,,,,,,,,Quaternaire Geologie Paleontologie Humaine Et Prés,1992.0,1
,,,,,,,,,Quantum Groups,1991.0,1
,,,,,,,,,Quantitative Economics,2005.0,1
,,,,,,,,,Qualidade E Produtividade Animal,2007.0,1
,,,,,,,,,Qualidade E Produtividade Animal,2003.0,1
,,,,,,,,,Qu;ímica Macromolecular,1986.0,1
,,,,,,,,,Pós-graduação: Conhecimento E Inclusão Social,2005.0,1
,,,,,,,,,Pós-graduação Em Química,2011.0,1
,,,,,,,,,Pós-graduação Em Química,2004.0,1
,,,,,,,,,Pós-graduação Em Literatura,2002.0,1
,,,,,,,,,Pós-graduação Em Genética E Biologia Molecular,2011.0,1
,,,,,,,,,Pós-graduação Em Fisiologia Humana,2005.0,1
,,,,,,,,,Pós-graduação Em Farmacologia,2010.0,1
,,,,,,,,,Quimica Do Estado Solido,1984.0,1
,,,,,,,,,Quimica Biologica,1994.0,1
,,,,,,,,,Quimica Analitica (arar.),2003.0,1
,,,,,,,,,Quimica - Universidade De São Paulo/ffclrp,2006.0,1
,,,,,,,,,Quimica - Universidade De São Paulo/ffclrp,2004.0,1
,,,,,,,,,Quimica - Unicamp,2011.0,1
,,,,,,,,,Quimica - Unicamp,1981.0,1
,,,,,,,,,Quimica,2008.0,1
,,,,,,,,,Quimica,2007.0,1
,,,,,,,,,Quimica,2003.0,1
,,,,,,,,,Quimica,2002.0,1
,,,,,,,,,Quimica,2000.0,1
,,,,,,,,,Quimica,1999.0,1
,,,,,,,,,Quimica,1994.0,1
,,,,,,,,,Quimica,1990.0,1
,,,,,,,,,Quimica,1989.0,1
,,,,,,,,,Química,1974.0,1
,,,,,,,,,Química,1970.0,1
,,,,,,,,,Química,1969.0,1
,,,,,,,,,Química,1968.0,1
,,,,,,,,,Química,1965.0,1
,,,,,,,,,Química,1964.0,1
,,,,,,,,,Química,1963.0,1
,,,,,,,,,Quimica Teórica,2003.0,1
,,,,,,,,,Quimica Tecnologica E Ambiental,2012.0,1
,,,,,,,,,Quimica Orgânica,2007.0,1
,,,,,,,,,Quimica Orgânica,1991.0,1
,,,,,,,,,Quimica Orgánica,1995.0,1
,,,,,,,,,Quimica Inorganica (arar.),1988.0,1
,,,,,,,,,Quimica Inorganica,2001.0,1
,,,,,,,,,Quimica Inorganica,1982.0,1
,,,,,,,,,Quimica Industrial E Ambiental,1991.0,1
,,,,,,,,,Agronomia (agricultura),1998.0,1
,,,,,,,,,Agronomia (agricultura),1996.0,1
,,,,,,,,,Agronomia,2015.0,1
,,,,,,,,,Agronomia,2013.0,1
,,,,,,,,,Agronomia,2011.0,1
,,,,,,,,,Química,1980.0,1
,,,,,,,,,Bioquímica E Imunologia,2000.0,1
,,,,,,,,,Bioquímica E Imunologia,1995.0,1
,,,,,,,,,Bioquímica E Imunologia,1993.0,1
,,,,,,,,,Bioquímica E Imunologia,1984.0,1
,,,,,,,,,Bioquímica E Imunologia,1981.0,1
,,,,,,,,,Bioquímica E Imunologia,1971.0,1
,,,,,,,,,Bioquímica E Genética Molecular De Microrganismos,1986.0,1
,,,,,,,,,Bioquímica E Fisiologia De Plantas,1985.0,1
,,,,,,,,,Bioquímica E Fisiologia,2009.0,1
,,,,,,,,,Química,1976.0,1
,,,,,,,,,Agronomia,1995.0,1
,,,,,,,,,Agronomia,1993.0,1
,,,,,,,,,Agronomia,1992.0,1
,,,,,,,,,Agronomia,1989.0,1
,,,,,,,,,Agronomia (agricultura),2002.0,1
,,,,,,,,,Bioquímica E Biologia Molecular Aplicada,1990.0,1
,,,,,,,,,Bioquímica E Biologia Molecular,2012.0,1
,,,,,,,,,Bioquímica E Biologia Molecular,2008.0,1
,,,,,,,,,Bioquímica E Biologia Molecular,1999.0,1
,,,,,,,,,Bioquímica E Biologia Molecular,1995.0,1
,,,,,,,,,Bioquímica E Biologia Molecular,1990.0,1
,,,,,,,,,Bioquímica,2011.0,1
,,,,,,,,,Bioquímica,2008.0,1
,,,,,,,,,Bioquímica,2007.0,1
,,,,,,,,,Bioquímica,2006.0,1
,,,,,,,,,Agronomia (agricultura),2001.0,1
,,,,,,,,,Agrobiotecnologie Per Le Produzioni Tropicali,1995.0,1
,,,,,,,,,Agricultural Engineering,1989.0,1
,,,,,,,,,Agricultural Economics,1992.0,1
,,,,,,,,,Agricultural Economics,1982.0,1
,,,,,,,,,Agricultural Economics,1977.0,1
,,,,,,,,,Agricultural Chemistry,1964.0,1
,,,,,,,,,Bioquímica,1996.0,1
,,,,,,,,,Bioquímica,1995.0,1
,,,,,,,,,Bioquímica,1993.0,1
,,,,,,,,,Bioquímica,1991.0,1
,,,,,,,,,Bioquímica,1983.0,1
,,,,,,,,,Bioquímica,1981.0,1
,,,,,,,,,Agronomia,2005.0,1
,,,,,,,,,Agronomia,2004.0,1
,,,,,,,,,Agronomia,2000.0,1
,,,,,,,,,Agronomia,1998.0,1
,,,,,,,,,Química (físico-química),1982.0,1
,,,,,,,,,Química (físico-química),1981.0,1
,,,,,,,,,Química (físico-química),1979.0,1
,,,,,,,,,Química (físico-química),1977.0,1
,,,,,,,,,Química (físico-química),1972.0,1
,,,,,,,,,Química (físico-química),1965.0,1
,,,,,,,,,Química (físico Química),2001.0,1
,,,,,,,,,Química (conceito Capes: 7),2005.0,1
,,,,,,,,,Agronomia,1987.0,1
,,,,,,,,,Agronomia,1981.0,1
,,,,,,,,,Agronomia,1972.0,1
,,,,,,,,,Agronegócios,2009.0,1
,,,,,,,,,Agronegócios,2004.0,1
,,,,,,,,,Agronegócios,2003.0,1
,,,,,,,,,Agronegócios,2001.0,1
,,,,,,,,,Agroecología Sociología Y Estudios Campesinos,1996.0,1
,,,,,,,,,Química (química Analítica),1999.0,1
,,,,,,,,,Química (química Analítica),1996.0,1
,,,,,,,,,Química (química Analítica),1991.0,1
,,,,,,,,,Química (química Analítica),1990.0,1
,,,,,,,,,Química (química Analítica),1986.0,1
,,,,,,,,,Química (físico-química) - Iqsc/usp,2004.0,1
,,,,,,,,,Química (físico-química) - Iqsc/usp,2002.0,1
,,,,,,,,,Química (físico-química),2008.0,1
,,,,,,,,,Química (físico-química),2005.0,1
,,,,,,,,,Química (físico-química),2001.0,1
,,,,,,,,,Química (físico-química),2000.0,1
,,,,,,,,,Química (físico-química),1998.0,1
,,,,,,,,,Química (físico-química),1994.0,1
,,,,,,,,,Química (físico-química),1990.0,1
,,,,,,,,,Química (físico-química),1988.0,1
,,,,,,,,,Química (físico-química),1983.0,1
,,,,,,,,,Bioquimica,1998.0,1
,,,,,,,,,Bioquimica,1993.0,1
,,,,,,,,,Bioquimica,1978.0,1
,,,,,,,,,Bioquimica,1972.0,1
,,,,,,,,,Biopatologia Bucal (sjcampos),2002.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2001.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2000.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1999.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1997.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1996.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1995.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1993.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1981.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1974.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],1973.0,1
,,,,,,,,,Química (química Analítica),2003.0,1
,,,,,,,,,Química (química Inorgânica),1979.0,1
,,,,,,,,,Química (química Inorgânica),1978.0,1
,,,,,,,,,Química (química Inorgânica),1977.0,1
,,,,,,,,,Química (química Inorgânica),1973.0,1
,,,,,,,,,Química (química Inorgânica),1969.0,1
,,,,,,,,,Química (química Inorgânica),1964.0,1
,,,,,,,,,Química (química Analítica) [sp-capital],2002.0,1
,,,,,,,,,Bioquímica,1978.0,1
,,,,,,,,,Bioquímica,1974.0,1
,,,,,,,,,Bioquímica,1971.0,1
,,,,,,,,,Bioquímica,1970.0,1
,,,,,,,,,Bioquímica,1968.0,1
,,,,,,,,,Bioquímica,1963.0,1
,,,,,,,,,Bioquimica Y Biología Molecular,2002.0,1
,,,,,,,,,Bioquimica Eimunologia,2004.0,1
,,,,,,,,,Bioquimica Agricola,2005.0,1
,,,,,,,,,Química Analítica (araraquara),1988.0,1
,,,,,,,,,Química Analítica,2008.0,1
,,,,,,,,,Química Analítica,2006.0,1
,,,,,,,,,Química Analítica,2004.0,1
,,,,,,,,,Química Analítica,1999.0,1
,,,,,,,,,Química Analítica,1996.0,1
,,,,,,,,,Química Analítica,1989.0,1
,,,,,,,,,Química - Físico-química,1992.0,1
,,,,,,,,,Química - Físico Química Aplicada,2009.0,1
,,,,,,,,,Química - Estudo Computacional De Ciclofanos,2002.0,1
,,,,,,,,,Química (química Inorgânica),2008.0,1
,,,,,,,,,Química (química Inorgânica),2007.0,1
,,,,,,,,,Química (química Inorgânica),2005.0,1
,,,,,,,,,Química (química Inorgânica),2002.0,1
,,,,,,,,,Química (química Inorgânica),2000.0,1
,,,,,,,,,Química (química Inorgânica),1984.0,1
,,,,,,,,,Química Aplicada,1988.0,1
,,,,,,,,,Biopatologia Bucal,2001.0,1
,,,,,,,,,Biometria Florestal,1974.0,1
,,,,,,,,,Biometria E Manejo Florestal,1982.0,1
,,,,,,,,,Biometria E Manejo Florestal,1975.0,1
,,,,,,,,,Biomedical Sciences,2006.0,1
,,,,,,,,,Biomedical Sciences,1993.0,1
,,,,,,,,,Biomedical Engineering (phd),2005.0,1
,,,,,,,,,Biomedical Engineering,1988.0,1
,,,,,,,,,Biomedical Engineering,1977.0,1
,,,,,,,,,Biology (ecology),2001.0,1
,,,,,,,,,Biology,1997.0,1
,,,,,,,,,Biology,1996.0,1
,,,,,,,,,Biology,1990.0,1
,,,,,,,,,Biology,1989.0,1
,,,,,,,,,Química Analítica Avanzada,1992.0,1
,,,,,,,,,Química De Produtos Naturais,2006.0,1
,,,,,,,,,Química De Produtos Naturais,1999.0,1
,,,,,,,,,Química De Produtos Naturais,1993.0,1
,,,,,,,,,Química De Produtos Naturais,1991.0,1
,,,,,,,,,Química De Polímeros,1992.0,1
,,,,,,,,,Química De Materiais,1992.0,1
,,,,,,,,,Química Da Atmosfera,1992.0,1
,,,,,,,,,Química Biológica,2012.0,1
,,,,,,,,,Química Biológica,2009.0,1
,,,,,,,,,Química Biológica,2008.0,1
,,,,,,,,,Química Biológica,2007.0,1
,,,,,,,,,Química Biológica,1999.0,1
,,,,,,,,,Química Biológica,1994.0,1
,,,,,,,,,Química Biológica,1990.0,1
,,,,,,,,,Química Biológica,1989.0,1
,,,,,,,,,Química Avanzada,2006.0,1
,,,,,,,,,Química Orgânica,1969.0,1
,,,,,,,,,Química Na Ufrj Com Estágio No Exterior,2004.0,1
,,,,,,,,,Química Na Agricultura E No Ambiente,2008.0,1
,,,,,,,,,Química Instituto Militar De Engenharia Estágio,2004.0,1
,,,,,,,,,Química Inorgânica E Cristalografia,1992.0,1
,,,,,,,,,Química Inorgânica,2009.0,1
,,,,,,,,,Química Inorgânica,2004.0,1
,,,,,,,,,Química Inorgânica,2001.0,1
,,,,,,,,,Química Inorgânica,2000.0,1
,,,,,,,,,Química Inorgânica,1992.0,1
,,,,,,,,,Química Inorgânica,1985.0,1
,,,,,,,,,Química Inorganica,1981.0,1
,,,,,,,,,Química Farmacêutica,1987.0,1
,,,,,,,,,Química E Química Biológica,2005.0,1
,,,,,,,,,Química E Físico Química De Materiais Macromolecul,1997.0,1
,,,,,,,,,Química E Biotecnologia,2002.0,1
,,,,,,,,,Biologie Moléculaire Végétale,1991.0,1
,,,,,,,,,Biologie Moleculaire Des Plantes,1989.0,1
,,,,,,,,,Biologie Moleculaire,1989.0,1
,,,,,,,,,Biologie Génétique Moleculaires Et Cellullaires Bi,1992.0,1
,,,,,,,,,Biologie Cellulaire Et Moléculaire Du Vaisseau,1989.0,1
,,,,,,,,,Biological Sciences,2006.0,1
,,,,,,,,,Biological Sciences,1992.0,1
,,,,,,,,,Biological Sciences,1991.0,1
,,,,,,,,,Biological Sciences,1990.0,1
,,,,,,,,,Biological Sciences,1988.0,1
,,,,,,,,,Biological Sciences,1985.0,1
,,,,,,,,,Biological Oceanography,1996.0,1
,,,,,,,,,Biological Oceanography,1995.0,1
,,,,,,,,,Biological And Molecular Sciences,1989.0,1
,,,,,,,,,Química Orgânica,1974.0,1
,,,,,,,,,Química Orgânica,1973.0,1
,,,,,,,,,Química [araraquara],1993.0,1
,,,,,,,,,Química Usp-ribeirão Preto,2005.0,1
,,,,,,,,,Química Teórica,2007.0,1
,,,,,,,,,Química Química Analítica São Carlos,1992.0,1
,,,,,,,,,Química Orgânica E Bioquímica,1992.0,1
,,,,,,,,,Química Orgânica De Produtos Naturais,1987.0,1
,,,,,,,,,Química Orgânica,2005.0,1
,,,,,,,,,Química Orgânica,2004.0,1
,,,,,,,,,Química Orgânica,2003.0,1
,,,,,,,,,Química Orgânica,2000.0,1
,,,,,,,,,Química Orgânica,1998.0,1
,,,,,,,,,Química Orgânica,1997.0,1
,,,,,,,,,Química Orgânica,1991.0,1
,,,,,,,,,Química Orgânica,1986.0,1
,,,,,,,,,Química Orgânica,1981.0,1
,,,,,,,,,Biology,1988.0,1
,,,,,,,,,Recursos Florestais,2010.0,1
,,,,,,,,,Recursos Florestais,2003.0,1
,,,,,,,,,Recursos Florestais,2001.0,1
,,,,,,,,,Recursos Florestais,2000.0,1
,,,,,,,,,Recursos E Conservação Florestais,2002.0,1
,,,,,,,,,Rechtswissenschaften,1990.0,1
,,,,,,,,,Reatores Nuc De Pot E Tecnol Do Comb Nuclear,1998.0,1
,,,,,,,,,Reabilitação Oral - Área De Prótese,1999.0,1
,,,,,,,,,Reabilitação Oral,2005.0,1
,,,,,,,,,Reabilitação Oral,1989.0,1
,,,,,,,,,Reabilitação,1996.0,1
,,,,,,,,,Reabilitação,1995.0,1
,,,,,,,,,Range Science,1974.0,1
,,,,,,,,,Range Management,1973.0,1
,,,,,,,,,Radiologia Odontológica,2005.0,1
,,,,,,,,,Química-física Do Petróleo,1996.0,1
,,,,,,,,,Recursos Naturais,1999.0,1
,,,,,,,,,Recursos Naturais,1997.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,2008.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,2005.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,2002.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,2001.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,1997.0,1
,,,,,,,,,Recursos Hídricos E Saneamento Ambiental,1996.0,1
,,,,,,,,,Recursos Hídricos,2012.0,1
,,,,,,,,,Recursos Hídricos,2008.0,1
,,,,,,,,,Recursos Humanos E Organizaçoes,1995.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2013.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2009.0,1
,,,,,,,,,Recursos Hidricos E Saneamento Ambiental,2007.0,1
,,,,,,,,,Recursos Genéticos Vegetais,2009.0,1
,,,,,,,,,Recursos Florestais,2011.0,1
,,,,,,,,,Rehabilitation Sciences And Physiotherapy,2002.0,1
,,,,,,,,,Rehabilitation Science,1993.0,1
,,,,,,,,,Redes De Informatica,2000.0,1
,,,,,,,,,Recursos Pesqueiros E Aquicultura,2010.0,1
,,,,,,,,,Recursos Naturais Renováveis,1993.0,1
,,,,,,,,,Recursos Naturais,2003.0,1
,,,,,,,,,Recursos Naturais,2001.0,1
,,,,,,,,,Biologia-genética,2002.0,1
,,,,,,,,,Biologia Vegetal,2012.0,1
,,,,,,,,,Biologia Vegetal,2011.0,1
,,,,,,,,,Biologia Vegetal,2009.0,1
,,,,,,,,,Biologia Vegetal,2004.0,1
,,,,,,,,,Biologia Vegetal,2002.0,1
,,,,,,,,,Biologia Celular E Tecidual,2004.0,1
,,,,,,,,,Biologia Celular E Tecidual,2002.0,1
