CURSO-TECNICO-PROFISSIONALIZANTE,Fim.1,Quantidade,GRADUACAO,Fim.2,Quantidade,MESTRADO,Fim.4,Quantidade,DOUTORADO,Fim.5,Quantidade
Hematologia,1972.0,1.0,Matemática,2008.0,12.0,Filosofia,1991.0,7.0,Zootecnia,2009.0,7
Informática,1999.0,1.0,História,1981.0,12.0,Filosofia,1987.0,7.0,Genética E Biologia Molecular,1997.0,7
Informática,2000.0,1.0,Matemática,2005.0,12.0,Saúde Pública,1991.0,7.0,Engenharia Mecânica,2008.0,7
 Agropecuária,1988.0,1.0,Matemática,2001.0,12.0,Física,1973.0,7.0,Farmacologia,2001.0,7
Informática,2003.0,1.0,Física,1983.0,12.0,Filosofia,2008.0,7.0,Engenharia Civil,2008.0,7
Informática,2004.0,1.0,Odontologia,2001.0,12.0,Filosofia,2004.0,7.0,Saúde Pública,1995.0,7
Informática,2010.0,1.0,Engenharia Elétrica,1978.0,12.0,Ciências Biológicas (zoologia),1996.0,7.0,Engenharia Química,1999.0,7
 Agropecuária,1995.0,1.0,Engenharia Elétrica,1996.0,12.0,Farmacologia,1993.0,7.0,Física,1983.0,7
 Agropecuária,1996.0,1.0,Engenharia Civil,1980.0,12.0,Antropologia Social,1996.0,7.0,Física,1981.0,7
Informática Industrial,2000.0,1.0,Agronomia,1993.0,12.0,Matemática,1996.0,7.0,Engenharia Civil,2005.0,7
Informática Industrial,2001.0,1.0,Medicina Veterinária,1987.0,12.0,Ciências Biológicas (bioquímica),1996.0,7.0,Engenharia Química,2005.0,7
Informática Industrial,2002.0,1.0,Medicina,2001.0,12.0,Engenharia Elétrica,1981.0,7.0,Engenharia Mecânica,2006.0,7
Informática Industrial Col.  Uninversitário,1996.0,1.0,Odontologia,1997.0,12.0,Engenharia Elétrica,1985.0,7.0,Engenharia Civil,2006.0,7
Iniciação Científica Em Aracnologia,1990.0,1.0,Química,2004.0,12.0,Ciências Biológicas (biologia Molecular),1997.0,7.0,Geografia (geografia Humana),2001.0,7
Instrumentação,1994.0,1.0,Física,2008.0,12.0,Ciências Biológicas (bioquímica),1989.0,7.0,Filosofia,2005.0,7
Instrumentação,1995.0,1.0,Agronomia,1982.0,12.0,Ciência Política,1994.0,7.0,Ciências Farmacêuticas,2009.0,7
Instrumentação Eletrônica E Controle De Processos,2006.0,1.0,Medicina Veterinária,1983.0,12.0,Ciência Política,1992.0,7.0,Enfermagem,1997.0,7
Instrumentação Industrial,1977.0,1.0,Engenharia Elétrica,1989.0,12.0,Zootecnia,2006.0,7.0,Ciências Biológicas (zoologia),2001.0,7
Instrumentação Industrial,1983.0,1.0,Agronomia,1977.0,12.0,Ciências Biológicas (zoologia),1999.0,7.0,Engenharia Civil,1994.0,7
Instrumento - Violão,1997.0,1.0,Química,2005.0,12.0,Engenharia Mecânica,2001.0,7.0,Engenharia De Produção,2005.0,7
Instrumento: Piano E Flauta-doce,1975.0,1.0,Química,1994.0,12.0,Educação,1989.0,7.0,Engenharia Mecânica,2007.0,7
Irrigação E Drenagem,1988.0,1.0,Odontologia,1989.0,11.0,Engenharia Mecânica,1986.0,7.0,Psicologia,2007.0,7
Laboratório,1971.0,1.0,Engenharia Mecânica,1986.0,11.0,Agronomia,1999.0,7.0,Psicologia,2011.0,7
Laboratório,1988.0,1.0,Psicologia,2007.0,11.0,Administração,2005.0,7.0,Química,1990.0,7
Laboratório Em Análises Clínicas,1975.0,1.0,Psicologia,2004.0,11.0,Ecologia,1997.0,7.0,Engenharia De Produção,2006.0,7
Laticínios,1988.0,1.0,Psicologia,2003.0,11.0,Administração,1998.0,7.0,História,2006.0,7
Leite E Derivados,1997.0,1.0,Agronomia,1976.0,11.0,Zootecnia,2010.0,7.0,Engenharia Elétrica,1990.0,7
 Agropecuária,1999.0,1.0,Psicologia,1997.0,11.0,Zootecnia,1989.0,7.0,Ciências Sociais,1997.0,7
Lingua Inglesa,1998.0,1.0,Psicologia,1995.0,11.0,Ciências Veterinárias,2009.0,7.0,Engenharia Mecânica,2004.0,7
 Agrícola,1987.0,1.0,Ciências Sociais,1991.0,11.0,Matemática,1986.0,7.0,História Social,1999.0,7
Eletrônica Incompleto,1998.0,1.0,Engenharia Elétrica,1985.0,11.0,Economia,2003.0,7.0,Serviço Social,2005.0,7
Magistério,1988.0,1.0,Psicologia,1985.0,11.0,Engenharia Civil,1983.0,7.0,Ciências Biológicas (zoologia),1995.0,7
Magistério,1996.0,1.0,Odontologia,2000.0,11.0,Engenharia Civil,1984.0,7.0,Ciência Política,2010.0,7
Magistério,1998.0,1.0,Física,1980.0,11.0,Ciência Da Computação,2007.0,7.0,Engenharia Química,2004.0,7
 Agrícola,1994.0,1.0,Ciências Econômicas,2002.0,11.0,Economia,2009.0,7.0,Engenharia Civil,2002.0,7
Magistério - Ensino Fundamental,2003.0,1.0,Medicina Veterinária,1990.0,11.0,Engenharia Elétrica,2009.0,7.0,Engenharia Mecânica,2009.0,7
Magistério Da Séries Iniciais Do 1º Grau,1988.0,1.0,Engenharia Química,1995.0,11.0,Engenharia Química,1991.0,7.0,História,2012.0,7
Magistério De 1ª A 4ª Séries Do Primeiro Grau,1996.0,1.0,Agronomia,1978.0,11.0,Biologia Vegetal,2005.0,7.0,Ciência Da Computação,2009.0,7
Magistério De 1º Grau,1987.0,1.0,Engenharia Agronômica,1986.0,11.0,Engenharia Agrícola,1993.0,7.0,Zootecnia,1996.0,7
Magistéro,1996.0,1.0,Medicina Veterinária,1994.0,11.0,Engenharia Agrícola,1992.0,7.0,História Social,1998.0,7
Materiais,2002.0,1.0,Engenharia Agronômica,1994.0,11.0,Economia,2006.0,7.0,Engenharia De Produção,1999.0,7
Material Bélico,1987.0,1.0,Engenharia Elétrica,1986.0,11.0,Serviço Social,1993.0,7.0,Engenharia Civil,2003.0,7
 Agrícola,2000.0,1.0,Medicina Veterinária,2003.0,11.0,Física,2013.0,7.0,História Social,1996.0,7
Mecânica,1981.0,1.0,Engenharia Química,1997.0,11.0,Economia,2000.0,7.0,Ciências Biológicas (biofísica),1996.0,7
Mecânica,1982.0,1.0,Enfermagem,1983.0,11.0,Engenharia Elétrica,2010.0,7.0,Psicologia,2000.0,7
Mecânica,1983.0,1.0,Medicina Veterinária,2002.0,11.0,Engenharia Civil,1986.0,7.0,Engenharia Civil,2000.0,7
Mecânica,1984.0,1.0,Medicina Veterinária,2007.0,11.0,Ciências Da Computação,2001.0,7.0,Zootecnia,2011.0,7
Mecânica,1985.0,1.0,Zootecnia,2006.0,11.0,Engenharia Mecânica,2008.0,7.0,Ciências Sociais,2001.0,6
Mecânica,1990.0,1.0,Agronomia,1975.0,11.0,Psicologia,2004.0,7.0,Geografia (geografia Humana),1999.0,6
 Agrícola Com Habilitação Em Agricultura,2000.0,1.0,Engenharia Civil,1973.0,11.0,Economia,2002.0,7.0,Engenharia Química,1998.0,6
Mecânica,1992.0,1.0,Engenharia Mecânica,1998.0,11.0,Letras,1999.0,7.0,Geografia,2003.0,6
Mecânica,1993.0,1.0,Fisioterapia,2003.0,11.0,Engenharia Mecânica,1979.0,7.0,Economia,2013.0,6
 Agrícola Habilitação Em Agropecuária,1995.0,1.0,Medicina,2002.0,11.0,Lingüística,1996.0,7.0,Economia,2014.0,6
Mecânica,1996.0,1.0,Engenharia Civil,2004.0,11.0,Ciências Da Computação,2004.0,7.0,Genética E Biologia Molecular,1999.0,6
Mecânica,1998.0,1.0,Odontologia,1999.0,11.0,Matemática,2006.0,7.0,Físico-química,2001.0,6
Mecânica,1999.0,1.0,Ciências Biológicas,1977.0,11.0,Enfermagem,1998.0,7.0,Física,2017.0,6
 Agrícola Ramo Pecuária,1974.0,1.0,Matemática,2007.0,11.0,Matemática,2001.0,7.0,Ecologia,2008.0,6
Mecânica Geral,1982.0,1.0,Zootecnia,2002.0,11.0,Ecologia,1989.0,7.0,Ciências Da Comunicação,2002.0,6
Mecânica Geral,1993.0,1.0,Psicologia,1987.0,10.0,Administração,2003.0,7.0,Engenharia Civil,2004.0,6
Mecânica Geral,2000.0,1.0,Geologia,1990.0,10.0,Filosofia,2000.0,7.0,Ciências Veterinárias,2007.0,6
Mecânica Industrial,1996.0,1.0,História,2003.0,10.0,Biologia Celular E Molecular,2001.0,7.0,Ciências Veterinárias,2010.0,6
Mecânica Industrial,1999.0,1.0,Psicologia,1981.0,10.0,Ciências Farmacêuticas,2005.0,7.0,Educação,2009.0,6
Metalurgia,1983.0,1.0,Física,1989.0,10.0,Administração,2006.0,6.0,Educação,2012.0,6
Metalurgia,1986.0,1.0,Engenharia Civil,1983.0,10.0,Zootecnia,2001.0,6.0,Engenharia Civil,2014.0,6
Meteorologia,1980.0,1.0,Geologia,1991.0,10.0,Direito,2000.0,6.0,Ciências Biológicas (biofísica),1992.0,6
Meteorologia,1984.0,1.0,Engenharia Mecânica,1984.0,10.0,Ciência Florestal,1995.0,6.0,Enfermagem,1994.0,6
Meteorologia,1991.0,1.0,Agronomia,1981.0,10.0,Saúde Pública,1996.0,6.0,Engenharia De Alimentos,2009.0,6
Meteorologia,1997.0,1.0,História,1979.0,10.0,Saúde Pública,1995.0,6.0,Enfermagem,1999.0,6
Meteorologia,2005.0,1.0,Ciência Da Computação,2005.0,10.0,Engenharia De Alimentos,2005.0,6.0,Direito,2003.0,6
Microinformática,1999.0,1.0,Ciências Sociais,1984.0,10.0,Farmacologia,1995.0,6.0,Saúde Pública,2001.0,6
Mineração,1982.0,1.0,Agronomia,2008.0,10.0,História,2000.0,6.0,Saúde Pública,1999.0,6
Mineração (auxiliar ),1989.0,1.0,Engenharia Civil,1976.0,10.0,Engenharia Civil,2003.0,6.0,Ciências Biológicas (biofísica),1997.0,6
Monitoria Em Anatomia Médica Iii,1992.0,1.0,Engenharia Química,1998.0,10.0,Filosofia,2002.0,6.0,Saúde Pública,1998.0,6
Máquinas Herramientas,1982.0,1.0,Engenharia Química,1987.0,10.0,Engenharia De Produção,1991.0,6.0,Enfermagem,2008.0,6
Métodos E Técnicas Em Zooarqueologia,1992.0,1.0,Engenharia Agronômica,2005.0,10.0,Matemática,1974.0,6.0,Engenharia Civil,1996.0,6
Música - Instrumento Piano,1987.0,1.0,Engenharia Química,1986.0,10.0,Matemática,1984.0,6.0,Ciências Biológicas (biofísica),1998.0,6
Normal,2004.0,1.0,Fisica,1978.0,10.0,Engenharia Química,2007.0,6.0,Engenharia Civil,2009.0,6
Nutrição E Dietética,1996.0,1.0,Engenharia Mecânica,1976.0,10.0,Engenharia Civil,1979.0,6.0,Saúde Pública,1994.0,6
Nutrição E Dietética,2002.0,1.0,Engenharia Elétrica,2004.0,10.0,Engenharia Elétrica,1984.0,6.0,Administração,2000.0,6
Refrigeração E Ar Condicionado,1992.0,1.0,Farmácia,1985.0,10.0,Genética E Biologia Molecular,2000.0,6.0,Administração,2007.0,6
Patologia Clínica,1988.0,1.0,Engenharia Elétrica,1995.0,10.0,Genética E Biologia Molecular,2006.0,6.0,Administração,2011.0,6
Patologia Clínica,1989.0,1.0,Engenharia Mecânica,1996.0,10.0,Engenharia Civil,1998.0,6.0,Ciências (microbiologia),1991.0,6
 Integrado Em Agropecuária,2009.0,1.0,Ciências Sociais,2002.0,10.0,Economia,1997.0,6.0,Saúde Coletiva,2002.0,6
Patologia Clínica,1999.0,1.0,Química,1989.0,10.0,Educação,1985.0,6.0,Administração,2013.0,6
Patologia Clínica,2000.0,1.0,Engenharia Mecânica,1983.0,10.0,Educação,1978.0,6.0,Química Orgânica,1991.0,6
Patologia Cínica,1996.0,1.0,Engenharia De Alimentos,2002.0,10.0,Engenharia Agrícola,2001.0,6.0,Ciências Da Computação,2012.0,6
Pcr Do Desenho Do Pimer À Reação Aspectos Práticos,1996.0,1.0,Química,1988.0,10.0,Ciências Da Computação,1994.0,6.0,Engenharia De Produção,2012.0,6
Petroquímica,1978.0,1.0,Engenharia Mecânica,1990.0,10.0,Ciências Da Computação,2008.0,6.0,Química,2015.0,6
Petroquímica,1981.0,1.0,Medicina Veterinária,1998.0,10.0,Ecologia,1991.0,6.0,Engenharia Civil,1998.0,6
Petroquímica,1984.0,1.0,Física,1978.0,10.0,Ecologia,1996.0,6.0,Farmacologia,2000.0,6
Petroquímica,1988.0,1.0,Matemática,1996.0,10.0,Engenharia Civil,1989.0,6.0,Farmacologia,1998.0,6
Petroquímica,1989.0,1.0,Medicina Veterinária,1997.0,10.0,Medicina Veterinária,1998.0,6.0,Engenharia De Produção,2010.0,6
Pianista,1969.0,1.0,Odontologia,1993.0,10.0,Engenharia Química,1997.0,6.0,Engenharia Elétrica,1989.0,6
Piano Popular,1996.0,1.0,Engenharia Civil,1978.0,10.0,Engenharia Química,2000.0,6.0,Engenharia Elétrica,1991.0,6
Processamento De Dados,1987.0,1.0,Química,1985.0,10.0,Psicologia,1998.0,6.0,Física,1982.0,6
Processamento De Dados,1989.0,1.0,Fisioterapia,2000.0,10.0,Engenharia Química,1986.0,6.0,Ciências Da Computação,2015.0,6
Processamento De Dados,1990.0,1.0,Engenharia De Alimentos,1984.0,10.0,Engenharia Química,1987.0,6.0,Agronomia,2002.0,6
Telecomunicações,1991.0,1.0,Química,1983.0,10.0,Engenharia Química,1989.0,6.0,Ciências Biológicas,2000.0,6
Telecomunicações,1987.0,1.0,Odontologia,1988.0,10.0,Serviço Social,1998.0,6.0,Engenharia De Sistemas E Computação,1998.0,6
Processamento De Dados,1993.0,1.0,Matemática,1983.0,10.0,Engenharia Elétrica,1982.0,6.0,Filosofia,2011.0,6
 Agrônomo,1984.0,1.0,Zootecnia,1995.0,10.0,Geociências,1996.0,6.0,Psicologia,2009.0,6
Processamento De Dados,1995.0,1.0,Zootecnia,2001.0,10.0,Engenharia Elétrica,1980.0,6.0,Ciências Biológicas (zoologia),2004.0,6
 Agropecuária,1978.0,1.0,Psicologia,1998.0,10.0,Ciência Política,1995.0,6.0,Engenharia Mecânica,1999.0,6
Refrigeração E Ar Condicionado,1994.0,1.0,Zootecnia,2004.0,10.0,Ciência Política,1997.0,6.0,Antropologia Social,2004.0,6
Saneamento,1992.0,1.0,Zootecnia,2005.0,10.0,Geografia,1998.0,6.0,Filosofia,2007.0,6
Saneamento,1998.0,1.0,Ciência Da Computação,2004.0,10.0,Geografia,1997.0,6.0,Psicologia,2003.0,6
Processamento De Dados,2000.0,1.0,Engenharia Civil,1993.0,9.0,História Social,1994.0,6.0,Psicologia,2006.0,6
Proficiency In English,1974.0,1.0,Fisica,1983.0,9.0,História Social,1993.0,6.0,Ciências Biológicas (bioquímica),1999.0,6
Profissionalização Em  Eletrônico,1976.0,1.0,Zootecnia,2008.0,9.0,História,2008.0,6.0,Matemática,2013.0,6
Programação E Em Informática,2001.0,1.0,Letras,1999.0,9.0,Lingüística,1995.0,6.0,Ciência Política,2003.0,6
Projeto De Máquinas,1991.0,1.0,Ciência Da Computação,1999.0,9.0,Lingüística,1991.0,6.0,História,2009.0,6
Qual. Prof. De Recreação Coreográfica,1985.0,1.0,Engenharia Civil,1995.0,9.0,Ciências Da Computação,2005.0,6.0,Matemática,1998.0,6
Quimica,1985.0,1.0,Engenharia Química,1984.0,9.0,Engenharia Mecânica,2010.0,6.0,Economia,2006.0,6
Saneamento,2001.0,1.0,Engenharia Química,1989.0,9.0,Química,2010.0,6.0,Matemática,1996.0,6
Quimica,1996.0,1.0,Letras,1973.0,9.0,Engenharia De Produção,1994.0,6.0,Matemática,1995.0,6
Quimica,2000.0,1.0,História,2002.0,9.0,Sociologia,2002.0,6.0,Filosofia,1997.0,6
Segurança Do Trabalho,1997.0,1.0,História,1997.0,9.0,Sociologia,1999.0,6.0,Matemática,1982.0,6
Quimica Industrial,1994.0,1.0,História,1983.0,9.0,Educação,2003.0,6.0,Lingüística,2005.0,6
Qumica,1985.0,1.0,História,1973.0,9.0,Matemática,2002.0,6.0,Filosofia,1993.0,6
Químca,2002.0,1.0,Geologia,1981.0,9.0,Ciências Biológicas (biofísica),1993.0,6.0,Filosofia,1990.0,6
Química,1972.0,1.0,Ciência Da Computação,2002.0,9.0,Enfermagem,1996.0,6.0,Lingüística,2000.0,6
Química,1979.0,1.0,Engenharia Química,2001.0,9.0,Matemática,1999.0,6.0,Lingüística,1999.0,6
Segurança E Medicina Do Trabalho,1995.0,1.0,Engenharia Química,1994.0,9.0,Engenharia Mecânica,1985.0,6.0,Engenharia Civil,2007.0,6
Sinatep,2010.0,1.0,Engenharia Química,1996.0,9.0,Engenharia Mecânica,1987.0,6.0,Letras,2002.0,6
Sistemas De Informação,2003.0,1.0,Farmácia,1984.0,9.0,Engenharia Mecânica,1988.0,6.0,Ciências Da Computação,2007.0,6
Tecnologia De Alimentos,2000.0,1.0,Engenharia Mecânica,1979.0,9.0,Letras,1991.0,6.0,Engenharia Química,2011.0,6
Tecnologia De Alimentos,2001.0,1.0,Engenharia Mecânica,1982.0,9.0,Letras,2003.0,6.0,Farmacologia,2003.0,6
Tecnologia Mecanica,1996.0,1.0,Engenharia Mecânica,1985.0,9.0,Letras,1996.0,6.0,Saúde Pública,2005.0,6
Química,1989.0,1.0,Ciências Econômicas,1992.0,9.0,História,1985.0,6.0,História Social,2005.0,6
Telecomunicacoes,1991.0,1.0,Ciências Econômicas,1994.0,9.0,Engenharia De Produção,2008.0,6.0,Ciências Biológicas (botânica),1998.0,6
Telecomunicações,1979.0,1.0,Farmácia,2004.0,9.0,Filosofia,1998.0,6.0,Ciências Biológicas (botânica),1999.0,6
Patologia Clínica,1995.0,1.0,Ciências Econômicas,2001.0,9.0,Administração,2000.0,6.0,História Social,2002.0,6
Telecomunicações,1985.0,1.0,Farmácia,1992.0,9.0,Computação,1990.0,6.0,Sociologia,1997.0,6
Química,1994.0,1.0,Farmácia,1995.0,9.0,Administração,1991.0,6.0,Engenharia Química,2008.0,6
  Mecânico,1978.0,1.0,Fisioterapia,2005.0,9.0,Química,1982.0,6.0,Engenharia De Alimentos,1998.0,6
 Mecánico,1965.0,1.0,Engenharia Mecânica,1997.0,9.0,Biologia Celular E Molecular,2002.0,6.0,Sociologia,2002.0,6
Química,1997.0,1.0,Fisioterapia,1999.0,9.0,Química,1981.0,6.0,Ciência Da Computação,2002.0,6
 Mecânica,1974.0,1.0,Pedagogia,1988.0,9.0,Sociologia,2005.0,6.0,Sociologia,2004.0,6
Química,2002.0,1.0,Pedagogia,1989.0,9.0,Engenharia De Produção,2004.0,6.0,Sociologia,2007.0,6
Química Com Ênfase Em Análise De Processos Industr,2004.0,1.0,Pedagogia,1991.0,9.0,Sociologia,2006.0,6.0,Sociologia,2012.0,6
Química E Acabamento Têxtil,1987.0,1.0,Psicologia,1983.0,9.0,Ecologia,1999.0,6.0,Biologia Celular E Molecular,2003.0,6
Química Industrial,1969.0,1.0,Psicologia,1990.0,9.0,Ecologia,2001.0,6.0,Genética E Biologia Molecular,2008.0,6
Química Industrial,1984.0,1.0,Psicologia,1994.0,9.0,Ciências Farmacêuticas,2003.0,6.0,Zootecnia,1997.0,6
Química Industrial,1990.0,1.0,Psicologia,2002.0,9.0,Zootecnia,2009.0,6.0,Zootecnia,2000.0,6
Química Industrial,1995.0,1.0,Química,1982.0,9.0,Filosofia,1995.0,6.0,Biologia Celular E Molecular,2007.0,6
Química Industrial,2000.0,1.0,Engenharia Agronômica,1981.0,9.0,Filosofia,1993.0,6.0,Ciências,2003.0,6
Química Indústrial,1988.0,1.0,Engenharia Florestal,1986.0,9.0,Lingüística,2005.0,5.0,Biologia Celular E Molecular,2009.0,6
Químico Industrial,1989.0,1.0,Engenharia Elétrica,1980.0,9.0,Matemática,1982.0,5.0,História,2004.0,6
Redes De Computadores,1999.0,1.0,Engenharia Civil,1974.0,9.0,Zootecnia,1991.0,5.0,Zootecnia,2006.0,6
´técnico Agrícola Com Habilitação Plena Em Agropec,1997.0,1.0,Engenharia Elétrica,1981.0,9.0,Tecnologia Nuclear,1978.0,5.0,Ciências,2007.0,6
 Mecânico,1980.0,1.0,Ciências Biológicas,1975.0,9.0,Ciências Veterinárias,2003.0,5.0,Economia,2009.0,6
Telecomunicações,1998.0,1.0,Ciências Biológicas,2008.0,9.0,Ciências Veterinárias,1998.0,5.0,História,1998.0,6
Telecomunicações,2003.0,1.0,Ciências Biológicas,2009.0,9.0,Administração,1995.0,5.0,Ciências Sociais,1999.0,6
Telecomunicações,2006.0,1.0,Engenharia Civil,1982.0,9.0,Administração,1994.0,5.0,Zootecnia,2013.0,6
Tenico Em Eletronica,1980.0,1.0,Engenharia Agronômica,1999.0,9.0,Administração,1992.0,5.0,Engenharia Agrícola,2010.0,5
Transações Imobiliárias,1983.0,1.0,Fisica,1990.0,9.0,Administração,1988.0,5.0,Engenharia De Produção,2011.0,5
Transportes,2001.0,1.0,Ciências Sociais,1968.0,9.0,Psicologia,2002.0,5.0,Saúde Pública,1996.0,5
Turismo,1999.0,1.0,Ciências Sociais,1971.0,9.0,Psicologia,2001.0,5.0,Saúde Pública,1997.0,5
Técnica Em Quimica,1999.0,1.0,Agronomia,2006.0,9.0,Sociologia,2007.0,5.0,Ciência Política,2012.0,5
Técnicas Agrícolas (nível Médio),1992.0,1.0,Ciências Sociais,1981.0,9.0,Engenharia Civil,1999.0,5.0,Enfermagem,2007.0,5
Unité Des Pharmacologies Cellulaire,1989.0,1.0,Ciências Sociais,1985.0,9.0,Ciências Biológicas (zoologia),1997.0,5.0,Farmacologia,2002.0,5
Vendas,1998.0,1.0,Ciências Sociais,1987.0,9.0,Bioquímica,1993.0,5.0,Biologia Patologia Buco Dental,1996.0,5
Viii  De Hematologia,1984.0,1.0,Ciências Sociais,1989.0,9.0,História,1988.0,5.0,Ciência Social (antropologia Social),2000.0,5
Zootecnia,1994.0,1.0,Zootecnia,1997.0,9.0,Engenharia De Produção,2000.0,5.0,Educação,2013.0,5
 Agricola Com Habilitação Em Agropecuaria,2002.0,1.0,Engenharia Elétrica,2002.0,9.0,Engenharia De Produção,1995.0,5.0,Saúde Pública,2000.0,5
  Profissionalizante (licenciatura Plena): Agropecuária,1999.0,1.0,Engenharia Elétrica,2005.0,9.0,Educação,2004.0,5.0,Ciências Da Comunicação,2005.0,5
 Biotecnologia,1994.0,1.0,Ciências Sociais,1999.0,9.0,Agronomia,2003.0,5.0,Enfermagem,1998.0,5
 Computacao,1992.0,1.0,Arquitetura E Urbanismo,1987.0,9.0,Lingüística,1999.0,5.0,Ciências Biológicas (biofísica),1990.0,5
 De Desenho De Arquitetura,1984.0,1.0,Matemática,2003.0,9.0,Ciências (fisiologia Humana),1992.0,5.0,Ciências Da Computação,2009.0,5
 De Formação De Professor Primário,1959.0,1.0,Engenharia Mecânica,1991.0,8.0,Química,1978.0,5.0,Saúde Pública,2002.0,5
 De Formação Dos Servidores Do Igp,2005.0,1.0,Ciências Biológicas,1972.0,8.0,Sociologia,1990.0,5.0,Enfermagem,1995.0,5
 De Inglês Instrumental Para Monitores,1994.0,1.0,Psicologia,2001.0,8.0,Enfermagem,1994.0,5.0,Matemática,2000.0,5
 Edificações,1987.0,1.0,Engenharia Civil,2002.0,8.0,Sociologia,1979.0,5.0,História,1996.0,5
 Edificações,1992.0,1.0,Ciências Econômicas,2007.0,8.0,Engenharia Mecânica,1984.0,5.0,Economia,2005.0,5
 Eletrônica,1979.0,1.0,Física,2010.0,8.0,Engenharia Mecânica,1983.0,5.0,Ciências Biológicas (biofísica),1993.0,5
 Eletrônica,1994.0,1.0,Física,2009.0,8.0,Engenharia Mecânica,1981.0,5.0,Ciência Política,2009.0,5
 Eletrônica,2006.0,1.0,Enfermagem,1982.0,8.0,Química,1985.0,5.0,Engenharia Elétrica,1984.0,5
 Formação De Atores,1987.0,1.0,Ciências Sociais,1980.0,8.0,Ciências Biológicas (biofísica),1989.0,5.0,Ciências Sociais,1998.0,5
 Industrial De Nivel Médio - Eletrotécnica,1996.0,1.0,Enfermagem,1984.0,8.0,Sociologia,1974.0,5.0,Ciências Biológicas (biofísica),1994.0,5
 Industrial Em Saneamento,1997.0,1.0,Ciências Sociais,1979.0,8.0,Lingüística,1994.0,5.0,Ciências Biológicas (biofísica),1995.0,5
 Agropecuária,1981.0,1.0,Ciências Sociais,1973.0,8.0,Ciências Da Computação,2006.0,5.0,Arquitetura E Urbanismo,2000.0,5
,,,História,1993.0,8.0,Ciências Biológicas (biofísica),1982.0,5.0,História,1991.0,5
,,,Psicologia,2000.0,8.0,Psicologia,2005.0,5.0,Ciências Sociais,2000.0,5
,,,Letras,1989.0,8.0,Economia,1995.0,5.0,Matemática,2002.0,5
,,,Filosofia,1986.0,8.0,Economia,1990.0,5.0,Engenharia Civil,2010.0,5
,,,Psicologia,1980.0,8.0,Ecologia E Recursos Naturais,1993.0,5.0,Geologia,2000.0,5
,,,Psicologia,1979.0,8.0,Ecologia E Recursos Naturais,1991.0,5.0,Ciência Política,1998.0,5
,,,Agronomia,2009.0,8.0,Agronomia,2006.0,5.0,Geografia (geografia Humana),2002.0,5
,,,Agronomia,1980.0,8.0,Serviço Social,1995.0,5.0,Ciência Política,1997.0,5
,,,Matemática,1977.0,8.0,Engenharia Agrícola,1997.0,5.0,Ciências Biológicas (biofísica),2000.0,5
,,,Agronomia,1979.0,8.0,Ciências Da Computação,1997.0,5.0,Biologia Vegetal,2010.0,5
,,,Medicina Veterinária,1989.0,8.0,Ciências Da Computação,2009.0,5.0,Biologia Vegetal,2001.0,5
,,,Arquitetura E Urbanismo,1986.0,8.0,Informática,1999.0,5.0,Medicina,1996.0,5
,,,Agronomia,1974.0,8.0,Ciências Biológicas (biofísica),1980.0,5.0,História Social,2003.0,5
,,,Ciências Econômicas,2000.0,8.0,Ciências Biológicas (biofísica),1998.0,5.0,Antropologia,2007.0,5
,,,Farmácia Bioquímica,1980.0,8.0,Economia,2005.0,5.0,Geografia (geografia Humana),1996.0,5
,,,Ciência Da Computação,2007.0,8.0,Antropologia,2001.0,5.0,Antropologia,2010.0,5
,,,Agronomia,1971.0,8.0,Antropologia,2000.0,5.0,Ciência De Alimentos,2004.0,5
,,,Engenharia Civil,1979.0,8.0,Engenharia Química,2004.0,5.0,Geografia,2004.0,5
,,,História,1982.0,8.0,Engenharia Química,2001.0,5.0,Ciências,2009.0,5
,,,Fisica,1987.0,8.0,Psicologia,1991.0,5.0,Ciências Biológicas (biofísica),2001.0,5
,,,Engenharia Mecânica,1978.0,8.0,Antropologia Social,1985.0,5.0,Biologia Vegetal,1998.0,5
,,,Filosofia,1992.0,8.0,Antropologia Social,1991.0,5.0,Ciência De Alimentos,2006.0,5
