CURSO-TECNICO-PROFISSIONALIZANTE,Início.1,Quantidade,GRADUACAO,Início.2,Quantidade,MESTRADO,Início.4,Quantidade,DOUTORADO,Início.5,Quantidade
,,,Engenharia Eletronica,1967.0,1.0,Ecologia E Recursos Naturais,1991.0,1.0,Doutora Em Ciências Da Comunicação,1995.0,1
,,,Engenharia Eletronica,1976.0,1.0,Ecologia E Recursos Naturais,1999.0,1.0,Doutor Em Literatura,1991.0,1
,,,Engenharia Eletronica,2002.0,1.0,Economia,1978.0,1.0,Doutor Em Engenharia,1986.0,1
,,,Engenharia Eletrônica,1959.0,1.0,Economia,1983.0,1.0,Doutor Em Educação,1987.0,1
,,,Engenharia Eletrônica,1961.0,1.0,Economia,1985.0,1.0,Doctorat En Sciences Physiques,1987.0,1
,,,Engenharia Eletrônica,1966.0,1.0,Ciência Do Solo,1991.0,1.0,Doctorat En Informatique Des Organisations,1988.0,1
,,,Engenharia Eletrônica,1968.0,1.0,Ciência Do Solo,2008.0,1.0,Doctorat En Automatique,1994.0,1
,,,Engenharia Eletrônica,1970.0,1.0,Ciência Do Solo,2010.0,1.0,Doctorat De Troisième Cycle,1969.0,1
,,,Engenharia Eletrônica,1972.0,1.0,Ciência Do Solo,2012.0,1.0,Ecologia,1991.0,1
,,,Engenharia Eletrônica,1973.0,1.0,Ciência Do Solo,2013.0,1.0,Ecole Doctorale Eea,2004.0,1
,,,Engenharia Eletrônica,1974.0,1.0,Ciência Dos Materiais,2004.0,1.0,Développement Economique Et Social,1977.0,1
,,,Engenharia Eletrônica,1975.0,1.0,Ciência E Engenharia De Materiais,2001.0,1.0,Doutorado-sanduích,2001.0,1
,,,Engenharia Eletrônica,1977.0,1.0,Ciência Animal Nos Trópicos,2004.0,1.0,Doutorado Sanduiche - Lehna,2012.0,1
,,,Engenharia Eletrônica,1979.0,1.0,Ciência Da Computação,1981.0,1.0,Doutorado Acadêmico Em Informática,1992.0,1
,,,Engenharia Eletrônica,1980.0,1.0,Ciência Da Computação,1995.0,1.0,Doutorado,1987.0,1
,,,Engenharia Eletrônica,1982.0,1.0,Ciência Da Computação,1998.0,1.0,Civil And Municipal Engineering,1976.0,1
,,,Engenharia Eletrônica,1985.0,1.0,Ciência Da Computação,2005.0,1.0,Cirurgia Veterinária Jaboticabal,2001.0,1
,,,Engenharia Eletrônica,1991.0,1.0,Economia,1991.0,1.0,Cirurgia Veterinária,2003.0,1
,,,Engenharia Eletrônica,2001.0,1.0,Economia Matemática,2001.0,1.0,Cinética Química E Catálise,1986.0,1
,,,Engenharia Eletrônica,2007.0,1.0,Economia Rural,1978.0,1.0,Cinética Química E Catálise,1975.0,1
,,,Engenharia Elètrica,1965.0,1.0,Economia Rural,1991.0,1.0,Ciencias Políticas Y Sociología,1992.0,1
,,,Engenharia Elétrica,1986.0,1.0,Economia Rural,2000.0,1.0,Ciencias Geoambientais,2003.0,1
,,,Engenharia Elétrica,1987.0,1.0,Economia Rural,2003.0,1.0,Ciencias Físicas Quimica,1976.0,1
,,,Engenharia Elétrica,1991.0,1.0,Economia Rural,2006.0,1.0,Ciencias Farmaceuticas,1987.0,1
,,,Engenharia Elétrica,1996.0,1.0,Educação,1973.0,1.0,Ecologia E Evolução,2010.0,1
,,,Engenharia Elétrica,1999.0,1.0,Economia,2009.0,1.0,Ecologia E Evolução,2009.0,1
,,,Engenharia Elétrica,2000.0,1.0,Economia,2012.0,1.0,Ecologia E Evolução,2007.0,1
,,,Engenharia Elétrica,2004.0,1.0,Economia Agrícola,1968.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2011.0,1
,,,Engenharia Elétrica (sistemas),1992.0,1.0,Economia Aplicada,1989.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2004.0,1
,,,Engenharia Elétrica (ênfase Em Eletrônica),1992.0,1.0,Economia Aplicada,1992.0,1.0,Ecologia De Ambientes Aquáticos Continentais,2003.0,1
,,,Engenharia Elétrica - Eletrônica,1997.0,1.0,Economia Aplicada,1997.0,1.0,Ecologia De Ambientes Aquáticos Continentais,1995.0,1
,,,Engenharia Elétrica - Ênfase Em Eletrotécnica,1994.0,1.0,Economia Aplicada,2003.0,1.0,Ecologia (conservação E Manejo Da Vida Silvestre),2001.0,1
,,,Engenharia Elétrica E De Produção,2001.0,1.0,Economia Aplicada,2006.0,1.0,Ecologia (conservação E Manejo Da Vida Silvestre),2000.0,1
,,,Engenharia Elétrica Em Eletrônica/telecomunicações,1988.0,1.0,Economia,1976.0,1.0,Ecologia (conservação E Manejo Da Vida Silvestre),1999.0,1
,,,Engenharia Elétrica Escola Politécnica,1975.0,1.0,Educação,1979.0,1.0,Ecologia,2009.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,1966.0,1.0,Educação,1981.0,1.0,Ecologia,2005.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,1980.0,1.0,Educação,1985.0,1.0,Ecologia,2001.0,1
,,,Engenharia Elétrica Modalidade Eletrônica,1998.0,1.0,Educação,1987.0,1.0,Ecologia,1999.0,1
,,,Engenharia Elétrica Ênfase Em Eletrotécnica,1994.0,1.0,Educação,1988.0,1.0,Ecologia,1997.0,1
,,,"Engenharia Elétrica, Ênfase Eletrônica",1970.0,1.0,Educação,1990.0,1.0,Ecologia,1992.0,1
,,,Engenharia Elétrica/eletrônica,1994.0,1.0,Educação,1993.0,1.0,"Ecologia, Conservação E Manejo Da Vida Silvestre",2005.0,1
,,,Engenharia Elétrica/eletrônica,1995.0,1.0,Educação,1995.0,1.0,Ecologia E Recursos Naturais,2006.0,1
,,,Engenharia Florestal,1966.0,1.0,Educação,1997.0,1.0,Ecologia E Recursos Naturais,2005.0,1
,,,Engenharia Florestal,1968.0,1.0,Economia Aplicada,2014.0,1.0,Ecologia E Recursos Naturais,2002.0,1
,,,Engenharia Florestal,1971.0,1.0,Economia Da Indústria E Da Tecnologia,1982.0,1.0,Ecologia E Recursos Naturais,1998.0,1
,,,Engenharia Florestal,1976.0,1.0,Economia Da Indústria E Da Tecnologia,1984.0,1.0,Ecologia E Recursos Naturais,1996.0,1
,,,Engenharia Florestal,1981.0,1.0,Economia Da Indústria E Da Tecnologia,2003.0,1.0,Ecologia E Recursos Naturais,1992.0,1
,,,Engenharia Florestal,1982.0,1.0,Economia De Empresas,2007.0,1.0,Ecologia E Recursos Naturais,1990.0,1
,,,Engenharia Florestal,1986.0,1.0,Economia Doméstica,1995.0,1.0,Ecologia E Recursos Naturais,1984.0,1
,,,Engenharia Florestal,1989.0,1.0,Economia Matemática,1998.0,1.0,Ecologia E Recursos Naturais,1982.0,1
,,,Engenharia Florestal,1992.0,1.0,Ciencias Da Computacao,1991.0,1.0,Ecologia E Nutrição Florestal,1993.0,1
,,,Engenharia Florestal,1994.0,1.0,Ciencias Geoambientais,2003.0,1.0,Ecologia E Manejo Florestal,2009.0,1
,,,Engenharia Florestal,1995.0,1.0,Cirurgia,1983.0,1.0,Ecologia E Evolução Da Biodiversidade,2010.0,1
,,,Engenharia Florestal,1996.0,1.0,Cirurgia Veterinária,1999.0,1.0,Ecologia E Evolução Da Biodiversidade,1997.0,1
,,,Engenharia Florestal,1997.0,1.0,Educação Física E Esporte,1988.0,1.0,Ecologia E Evolução Da Biodiversidade,1995.0,1
,,,Engenharia Florestal,2003.0,1.0,Educação Matemática,1984.0,1.0,Ecologia E Evolução Da Biodiversidade,1992.0,1
,,,Engenharia Florestal,2004.0,1.0,Educação Nas Ciências,2004.0,1.0,Chemical Physics,1973.0,1
,,,Engenharia Florestal,2005.0,1.0,Eficiência Energética,2004.0,1.0,Chemical Engineering,2006.0,1
,,,Engenharia Florestal,2008.0,1.0,Electrical Engineering And Information Technology,1997.0,1.0,Chemical Engineering,1985.0,1
,,,Engenharia Floretal,1977.0,1.0,Eletrônica E Telecomunicações,1984.0,1.0,Chemical Engineering,1974.0,1
,,,Engenharia Forestal,1971.0,1.0,Energie,2003.0,1.0,Botânica,2009.0,1
,,,Engenharia Geologica,1985.0,1.0,Enfermagem,1976.0,1.0,Botânica,2007.0,1
,,,Engenharia Industrial Eletrônica,1979.0,1.0,Enfermagem,1996.0,1.0,Biotecnologia Vegetal E Bioprocessos,2011.0,1
,,,Engenharia Industrial Elétrica,1994.0,1.0,Educação,1974.0,1.0,Economia,2001.0,1
,,,Engenharia Industrial Elétrica,1999.0,1.0,Educação,1977.0,1.0,Economia,1994.0,1
,,,Engenharia Industrial Elétrica Ênfase Eletrônica E,1994.0,1.0,Educação,1978.0,1.0,Economia,1990.0,1
,,,Engenharia Industrial Madeireira,2008.0,1.0,Educação,2007.0,1.0,Economia,1983.0,1
,,,Engenharia Industrial Mecânica,1980.0,1.0,Educação,2008.0,1.0,Economia,1978.0,1
,,,Engenharia Industrial Mecânica,1994.0,1.0,Educação Ensino De Ciências,1998.0,1.0,Ecology/weed Science,2001.0,1
,,,Engenharia Industrial Metalúrgica,1973.0,1.0,Educação Especial (educação Do Indivíduo Especial),1980.0,1.0,Ecology And Evolutionary Biology,2005.0,1
,,,Engenharia Mecanica,1969.0,1.0,Educação Especial (educação Do Indivíduo Especial),1998.0,1.0,Ecology,1995.0,1
,,,Engenharia Mecanica,1987.0,1.0,Educação Física,1998.0,1.0,Ecology,1989.0,1
,,,Engenharia Mecanica,1988.0,1.0,Ciência Da Computação,2006.0,1.0,Economia Aplicada,2007.0,1
,,,Engenharia Mecanica,1990.0,1.0,Ciência Da Computação,2008.0,1.0,Economia Aplicada,2005.0,1
,,,Engenharia Mecanica,2000.0,1.0,Ciência Da Computação (dipl.-inform.),1994.0,1.0,Economia Aplicada,2003.0,1
,,,Engenharia Mecatrônica,1991.0,1.0,Ciência Da Informação,1975.0,1.0,Economia Aplicada,2000.0,1
,,,Engenharia Mecânica,1963.0,1.0,Ciência Da Nutrição,2003.0,1.0,Economia Aplicada,1998.0,1
,,,Engenharia Mecânica,1966.0,1.0,Ciência De Alimentos,1974.0,1.0,Economia Agrícola E Recursos Naturais,1973.0,1
,,,Engenharia Mecânica,1967.0,1.0,Ciência De Alimentos,1977.0,1.0,Economia - Conceito Capes 7,2003.0,1
,,,Engenharia Mecânica,1968.0,1.0,Chemistry,1987.0,1.0,Economia,2009.0,1
,,,Sociologia,1984.0,1.0,Ciencia E Tecnologia De Alimentos,1997.0,1.0,Ciencia Da Computacao,2006.0,1
,,,Zootecnia,2005.0,1.0,Ciencias Biologicas Biologia Celular,1990.0,1.0,Ciencia Da Computacao,2003.0,1
,,,Engenharia Mecânica,1975.0,1.0,Engenharia Ambiental,1996.0,1.0,Ciencia Da Computacao,1999.0,1
,,,Engenharia Mecânica,1976.0,1.0,Enfermagem,2007.0,1.0,Chimie Inorganique,1989.0,1
,,,Engenharia Mecânica,1977.0,1.0,Enfermagem,2009.0,1.0,Chimie Analytique Traitement De La Matière Premièr,1988.0,1
,,,Zootecnia,1988.0,1.0,Enfermagem,2011.0,1.0,Chemistry And Chemical Biology,2010.0,1
,,,Zootecnia,1991.0,1.0,Engenharia,1994.0,1.0,Chemistry,1989.0,1
,,,Zootecnia,1997.0,1.0,Engenharia,1995.0,1.0,Chemie Und Pharmazie,1991.0,1
,,,Zootecnia,1999.0,1.0,Engenharia (engenharia De Produção),1986.0,1.0,Educação,1990.0,1
,,,Zootecnia,2002.0,1.0,Engenharia (pesq. Operac. E Gerenc. De Produção),1982.0,1.0,Educação,1989.0,1
,,,Zootecnia,2003.0,1.0,Engenharia Aeronâutica E Mecânica,1982.0,1.0,Educação,1986.0,1
,,,Zootecnia,1987.0,1.0,Engenharia Aeronâutica E Mecânica,1999.0,1.0,Educação,1985.0,1
,,,Administração,2000.0,1.0,Engenharia Aeronâutica E Mecânica,2001.0,1.0,Educação,1984.0,1
,,,Administração,2002.0,1.0,Engenharia Agrícola,1976.0,1.0,Educação,1983.0,1
,,,Administração,2003.0,1.0,Engenharia Agrícola,1977.0,1.0,Economics,1989.0,1
,,,Administração,2007.0,1.0,Engenharia Agrícola,1980.0,1.0,Economia Por Notório Saber,1985.0,1
,,,Engenharia Mecânica,1990.0,1.0,Engenharia Agrícola,1981.0,1.0,Economia Política,1980.0,1
,,,Administração - Habilitação Comércio Exterior,2000.0,1.0,Educação,2006.0,1.0,Economia Matemática,2003.0,1
,,,Administração De Empresas,1995.0,1.0,Civil Engineering And Engineering Mechanics,2005.0,1.0,Economia De Empresas,2010.0,1
,,,Administração De Empresas E Economia Internacional,2001.0,1.0,Ciência Animal,1975.0,1.0,Economia De Empresas,2008.0,1
,,,Administração De Empresas- Hab. Adm. Hospitalar,1997.0,1.0,Ciência Animal,2010.0,1.0,Economia Da Indústria E Da Tecnologia,2003.0,1
,,,Engenharia Mecânica,1998.0,1.0,Ciência Animal E Pastagens,1998.0,1.0,Economia Da Indústria E Da Tecnologia,1997.0,1
,,,Engenharia Mecânica,2002.0,1.0,Ciência Animal E Pastagens,2000.0,1.0,Economia Aplicada,2015.0,1
,,,Administração Noturno,2008.0,1.0,Ciência Animal E Pastagens,2001.0,1.0,Economia Aplicada,2009.0,1
,,,Engenharia Mecânica (c. Grande),1980.0,1.0,Ciência Animal E Pastagens,2008.0,1.0,Bioresources And Product Science,2000.0,1
,,,Engenharia Mecânica Com Ênfase Em Mecatrônica,2000.0,1.0,Bioresources And Product Science,1998.0,1.0,Bioquímica Toxicológica,2003.0,1
,,,Engenharia Mecânica E De Automóveis,1977.0,1.0,Biotecnologia,1991.0,1.0,Bioquímica E Imunologia,2012.0,1
,,,Engenharia Mecânica E De Automóveis,1985.0,1.0,Biotecnologia,1996.0,1.0,Bioquímica E Imunologia,1997.0,1
,,,Engenharia Mecânica E Do Automóvel,1976.0,1.0,Biotecnologia Vegetal,1993.0,1.0,Bioquímica E Genética Molecular De Microrganismos,1986.0,1
,,,Engenharia Mecânica Plena,1996.0,1.0,Botany,1972.0,1.0,Bioquímica E Fisiologia,2009.0,1
,,,Engenharia Mecânica Ênfase Em Aeronaves,1987.0,1.0,Botânica,1971.0,1.0,Bioquímica E Biologia Molecular,1990.0,1
,,,Engenharia Mecânica-produção,1981.0,1.0,Engenharia Agrícola,2003.0,1.0,Bioquímica,2010.0,1
,,,Engenharia Metalurgica,1973.0,1.0,Engenharia Agrícola,2005.0,1.0,Bioquímica,2009.0,1
,,,Engenharia Metalurgica E De Materiais,1971.0,1.0,Engenharia Agrícola,2009.0,1.0,Educação,2006.0,1
,,,Engenharia Metalúrgica,1964.0,1.0,Engenharia Ambiental,2000.0,1.0,Educação,2002.0,1
,,,Administração Pública,1969.0,1.0,Engenharia Biomédica,1975.0,1.0,Educação,2001.0,1
,,,Engenharia Metalúrgica,1973.0,1.0,Engenharia Biomédica,1979.0,1.0,Educação,1999.0,1
,,,Administração Pública,1994.0,1.0,Engenharia Biomédica,1989.0,1.0,Educação,1996.0,1
,,,Administração Pública,2017.0,1.0,Engenharia Biomédica,1990.0,1.0,Educação,1994.0,1
,,,Engenharia Metalúrgica,1976.0,1.0,Engenharia Biomédica,1996.0,1.0,Educação,1992.0,1
,,,Administração Rural,1985.0,1.0,Engenharia Biomédica,2000.0,1.0,Educação Física E Esporte,1994.0,1
,,,Engenharia Metalúrgica,1978.0,1.0,Engenharia Civil,1970.0,1.0,Educação Física,2000.0,1
,,,Engenharia Metalúrgica,1980.0,1.0,Engenharia Civil,1974.0,1.0,Educação Especial (educação Do Indivíduo Especial),2001.0,1
,,,Engenharia Metalúrgica,1985.0,1.0,Engenharia Civil,1978.0,1.0,Educação Ensino De Ciências,2005.0,1
,,,Agronoimia,1989.0,1.0,Engenharia Civil,1979.0,1.0,Educação Cientifica E Tecnológica,2006.0,1
,,,Engenharia Metalúrgica,1990.0,1.0,Engenharia Agrícola,1982.0,1.0,Educação,2014.0,1
,,,Agronomia,1960.0,1.0,Engenharia Agrícola,1988.0,1.0,Educação,2011.0,1
,,,Engenharia Naval,1974.0,1.0,Engenharia Agrícola,1989.0,1.0,Educação,2010.0,1
,,,Engenharia Naval,1981.0,1.0,Engenharia Agrícola,1991.0,1.0,Educação,2008.0,1
,,,Engenharia Nuclear,1977.0,1.0,Cirurgia Veterinária,2000.0,1.0,Biotecnologia De Produtos De Origem Vegetal,1994.0,1
,,,Engenharia Quimica,1977.0,1.0,Engenharia Civil (estruturas),1998.0,1.0,Biotecnologia - Renorbio,2006.0,1
,,,Agronomia,1961.0,1.0,Engenharia Civil (recursos Hídricos),2002.0,1.0,Biotecnologia,2009.0,1
,,,Engenharia Quimica,1982.0,1.0,Engenharia Civil E Ambiental,1999.0,1.0,Biotecnologia,2000.0,1
,,,Engenharia Quimica,1983.0,1.0,Engenharia Civil E Ambiental,2003.0,1.0,Biotecnologia,1998.0,1
,,,Engenharia Quimica,1995.0,1.0,Engenharia Civil E Ambiental,2007.0,1.0,Biotecnologia,1987.0,1
,,,Engenharia Química,1965.0,1.0,Engenharia Civil [c. Grande],1974.0,1.0,Biotechnologies Et Industries Alimentaires,1994.0,1
,,,Engenharia Química,1967.0,1.0,Engenharia Civil _geotecnia,1978.0,1.0,Enfermagem,1989.0,1
,,,Engenharia Química,1968.0,1.0,Engenharia Da Computação,2008.0,1.0,Enfermagem,1982.0,1
,,,Engenharia Química,1969.0,1.0,Engenharia Da Produção (qualidade E Produtividade),2003.0,1.0,Energia,2002.0,1
,,,Engenharia Química,1970.0,1.0,Engenharia Civil,1984.0,1.0,Eletrônica,2004.0,1
,,,Engenharia Química,1971.0,1.0,Engenharia Civil,1985.0,1.0,Eletrônica,1991.0,1
,,,Agronomia,1966.0,1.0,Engenharia Civil,1986.0,1.0,Elektrotechnik (eng. Elétrica),1995.0,1
,,,Agronomia,1967.0,1.0,Engenharia Civil,1994.0,1.0,Electrónica: Capt. Multisensorial Y Sist Robóticos,2006.0,1
,,,Agronomia,1977.0,1.0,Engenharia Civil,1995.0,1.0,"Electronique, Optronique Et Systeme",1991.0,1
,,,Agronomia,2008.0,1.0,Engenharia Civil,2001.0,1.0,Electronics,1972.0,1
,,,Aministração De Empresas,1999.0,1.0,Engenharia Civil,2003.0,1.0,Electrochimie,1987.0,1
,,,Antropologia,1959.0,1.0,Engenharia De Alimentos,1993.0,1.0,Electrical Engineering And Information Technology,2003.0,1
,,,Antropologia,1992.0,1.0,Engenharia De Alimentos,1995.0,1.0,Electrical Engineering,1975.0,1
,,,Análise E Desenvolvimento De Sistemas,2015.0,1.0,Engenharia De Alimentos,1999.0,1.0,Electrical Engineering,1969.0,1
,,,Engenharia Química,1981.0,1.0,Engenharia De Alimentos,2005.0,1.0,Electrical Engineering,1967.0,1
,,,Análises Clínicas,2002.0,1.0,Engenharia De Alimentos,2006.0,1.0,Electrical And Computer Engineering,1994.0,1
,,,Arqueologia,1988.0,1.0,Engenharia De Alimentos,2007.0,1.0,"Educação: História, Política, Sociedade",1980.0,1
,,,Engenharia Química,1984.0,1.0,Engenharia De Estruturas São Carlos Sp,1983.0,1.0,Engenharia Aeronautica,1984.0,1
,,,Engenharia Química,1985.0,1.0,Engenharia De Materiais,1999.0,1.0,Engenharia (pesq. Operac. E Gerenc. De Produção),1989.0,1
,,,Arqueologia,1995.0,1.0,Engenharia De Materiais,2005.0,1.0,Engenharia (engenharia De Produção),1999.0,1
,,,Arquiterura E Urbanismo,1994.0,1.0,Engenharia De Materiais,2007.0,1.0,Engenharia,2010.0,1
,,,Arquitetura,1961.0,1.0,Engenharia De Materiais,2011.0,1.0,Engenharia,2006.0,1
,,,Arquitetura,1974.0,1.0,Engenharia Civil,2008.0,1.0,Engenharia,2000.0,1
,,,Arquitetura,1982.0,1.0,Engenharia Civil,2009.0,1.0,Engenharia,1992.0,1
,,,Arquitetura E Urbanismo,1970.0,1.0,Engenharia Civil,2010.0,1.0,Engenharia,1985.0,1
,,,Engenharia Química,1994.0,1.0,Engenharia Civil (engenharia De Estruturas),1995.0,1.0,Engenharia,1979.0,1
,,,Arquitetura E Urbanismo,1971.0,1.0,Engenharia Civil (engenharia De Estruturas),1996.0,1.0,Enfermagem,2012.0,1
,,,Arquitetura E Urbanismo,1975.0,1.0,Bioquímica,1995.0,1.0,Enfermagem,2009.0,1
,,,Engenharia Química,1997.0,1.0,Bioquímica,1996.0,1.0,Enfermagem,2008.0,1
,,,Arquitetura E Urbanismo,1977.0,1.0,Bioquímica,1998.0,1.0,Enfermagem,2007.0,1
,,,Engenharia Química,2000.0,1.0,Bioquímica,2003.0,1.0,Enfermagem,2005.0,1
,,,Arquitetura E Urbanismo,1978.0,1.0,Bioquímica,2007.0,1.0,Enfermagem,1998.0,1
,,,Engenharia Química,2002.0,1.0,Bioquímica,2008.0,1.0,Enfermagem,1995.0,1
,,,Engenharia Química E Química Industrial,1959.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1984.0,1.0,Engenharia Ambiental,1997.0,1
,,,"Engenharia Química, De Materiais E Processos Ambientais",1970.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1989.0,1.0,Engenharia Agrícola E De Biosistemas,1996.0,1
,,,Engenharia Sanitária,1994.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1990.0,1.0,Engenharia Agrícola,2011.0,1
,,,Engenheiro,1985.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1991.0,1.0,Engenharia Agrícola,2010.0,1
,,,Engenheiro Agrônomo,1971.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1997.0,1.0,Engenharia Agrícola,2009.0,1
,,,Engenheria Mecânica,1997.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1999.0,1.0,Engenharia Agrícola,2007.0,1
,,,Engeraria Florestal,1987.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",2003.0,1.0,Engenharia Agrícola,2001.0,1
,,,Escola Nacional De Química,1960.0,1.0,Engenharia De Processos,1984.0,1.0,Engenharia Agrícola,1998.0,1
,,,Escola Politécnica,1968.0,1.0,Engenharia De Alimentos,1978.0,1.0,Engenharia Agrícola,1995.0,1
,,,Estatistica,1983.0,1.0,Engenharia De Alimentos,1988.0,1.0,Engenharia Agrícola,1994.0,1
,,,Estatistica,1994.0,1.0,Engenharia De Materiais (conceito Capes 5),2004.0,1.0,Engenharia Agrícola,1991.0,1
,,,Estatística,1975.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1975.0,1.0,Engenharia Aeronâutica E Mecânica,2011.0,1
,,,Estatística,1979.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1977.0,1.0,Engenharia Aeronâutica E Mecânica,2001.0,1
,,,Estatística,1982.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1978.0,1.0,Engenharia Aeronâutica E Mecânica,1998.0,1
,,,Estatística,1984.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1980.0,1.0,Engenharia Aeronâutica E Mecânica,1995.0,1
,,,Estatística,1986.0,1.0,"Engenharia De Minas, Metalúrgica E De Materiais",1982.0,1.0,Engenharia Aeronâutica E Mecânica,1987.0,1
,,,Estatística,1989.0,1.0,Botânica,1984.0,1.0,Biologia Vegetal,2008.0,1
,,,Estatística,1990.0,1.0,Botânica,1986.0,1.0,Biologia Vegetal,2007.0,1
,,,Estatística,1995.0,1.0,Botânica,1997.0,1.0,Engenharia Civil,1987.0,1
,,,Estatística,1999.0,1.0,Botânica,2001.0,1.0,Engenharia Civil,1986.0,1
,,,Arquitetura E Urbanismo,1981.0,1.0,Botânica,2005.0,1.0,Engenharia Civil,1985.0,1
,,,Estatística,2001.0,1.0,Botânica,2006.0,1.0,Engenharia Civil,1983.0,1
,,,Arquitetura E Urbanismo,1982.0,1.0,Bourse D'études Pour Étudians Étrangers,1995.0,1.0,Engenharia Civil,1981.0,1
,,,Estudos Sociais,1988.0,1.0,Catálise,1973.0,1.0,Engenharia Civil,1977.0,1
,,,Estudos Sociais - Licenciatura De 1º Grau,1986.0,1.0,Ceramics Science And Engineering,1989.0,1.0,Engenharia Civil,1965.0,1
,,,Estudos Sociais Licenciatura Curta,1979.0,1.0,Bioquímica,1991.0,1.0,Engenharia Biomédica,2003.0,1
,,,Faculdade De Ciências Agrárias E Veterinárias,1992.0,1.0,Engenharia De Sistemas E Computação,2002.0,1.0,Engenharia Biomédica,2002.0,1
,,,Faculdade De Ciências Biológicas,1994.0,1.0,Engenharia De Teleinformática,2002.0,1.0,Engenharia Biomédica,1996.0,1
,,,Faculdade De Engenharia Elétrica,1983.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1978.0,1.0,Engenharia Biomédica,1982.0,1
,,,Faculdade De Farmácia,1983.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1979.0,1.0,Engenharia Biomédica,1980.0,1
,,,Faculdade De Medicina,1968.0,1.0,Engenharia De Processos Quimicos E Bioquimicos,1995.0,1.0,Engenharia Ambiental E Sanitária,1998.0,1
,,,Farmacia,1981.0,1.0,Engenharia De Produção,1974.0,1.0,Engenharia Ambiental,2002.0,1
,,,Farmacia,1984.0,1.0,Engenharia De Produção,1980.0,1.0,Engenharia Civil,2002.0,1
